year,geography,measure,adjustment,analysis,domain,condition,primary_sex,primary_age,primary_dual,fips,county,state,urban,primary_race,primary_denominator,analysis_value
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,29023,Butler County,MISSOURI,Rural,All,"5,000-9,999",6187
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,29025,Caldwell County,MISSOURI,Urban,All,"500-999",4894
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,29027,Callaway County,MISSOURI,Urban,All,"1,000-4,999",5274
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,29029,Camden County,MISSOURI,Rural,All,"1,000-4,999",3806
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,29031,Cape Girardeau County,MISSOURI,Urban,All,"5,000-9,999",3526
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,29033,Carroll County,MISSOURI,Rural,All,"1,000-4,999",4786
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,29035,Carter County,MISSOURI,Rural,All,"500-999",4598
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,29037,Cass County,MISSOURI,Urban,All,"5,000-9,999",5430
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,29039,Cedar County,MISSOURI,Rural,All,"1,000-4,999",4422
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,29041,Chariton County,MISSOURI,Rural,All,"500-999",5371
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,29043,Christian County,MISSOURI,Urban,All,"1,000-4,999",3834
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,29045,Clark County,MISSOURI,Rural,All,"500-999",6389
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,29047,Clay County,MISSOURI,Urban,All,"10,000+",5303
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,29049,Clinton County,MISSOURI,Urban,All,"1,000-4,999",5674
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,29051,Cole County,MISSOURI,Urban,All,"5,000-9,999",3748
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,29053,Cooper County,MISSOURI,Rural,All,"1,000-4,999",5121
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,29055,Crawford County,MISSOURI,Urban,All,"1,000-4,999",3449
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,29057,Dade County,MISSOURI,Rural,All,"500-999",3203
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,29059,Dallas County,MISSOURI,Urban,All,"1,000-4,999",4577
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,29061,Daviess County,MISSOURI,Rural,All,"500-999",4926
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,29063,DeKalb County,MISSOURI,Urban,All,"500-999",3878
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,29065,Dent County,MISSOURI,Rural,All,"1,000-4,999",5540
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,29067,Douglas County,MISSOURI,Rural,All,"500-999",4809
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,29069,Dunklin County,MISSOURI,Rural,All,"1,000-4,999",7211
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,29071,Franklin County,MISSOURI,Urban,All,"5,000-9,999",4468
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,29073,Gasconade County,MISSOURI,Rural,All,"1,000-4,999",3286
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,29075,Gentry County,MISSOURI,Rural,All,"500-999",5268
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,29077,Greene County,MISSOURI,Urban,All,"10,000+",3725
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,29079,Grundy County,MISSOURI,Rural,All,"1,000-4,999",4462
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,29081,Harrison County,MISSOURI,Rural,All,"1,000-4,999",5029
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,29083,Henry County,MISSOURI,Rural,All,"1,000-4,999",5470
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,29085,Hickory County,MISSOURI,Rural,All,"500-999",2098
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,29087,Holt County,MISSOURI,Rural,All,"500-999",3601
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,29089,Howard County,MISSOURI,Urban,All,"500-999",4825
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,29091,Howell County,MISSOURI,Rural,All,"1,000-4,999",3878
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,29093,Iron County,MISSOURI,Rural,All,"1,000-4,999",6633
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,29095,Jackson County,MISSOURI,Urban,All,"10,000+",5244
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,29097,Jasper County,MISSOURI,Urban,All,"10,000+",4969
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,29099,Jefferson County,MISSOURI,Urban,All,"10,000+",6208
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,29101,Johnson County,MISSOURI,Rural,All,"1,000-4,999",5024
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,29103,Knox County,MISSOURI,Rural,All,"500-999",2493
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,29105,Laclede County,MISSOURI,Rural,All,"1,000-4,999",6306
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,29107,Lafayette County,MISSOURI,Urban,All,"1,000-4,999",5052
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,29109,Lawrence County,MISSOURI,Rural,All,"1,000-4,999",4045
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,29111,Lewis County,MISSOURI,Rural,All,"1,000-4,999",4358
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,29113,Lincoln County,MISSOURI,Urban,All,"1,000-4,999",5845
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,29115,Linn County,MISSOURI,Rural,All,"1,000-4,999",8807
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,29117,Livingston County,MISSOURI,Rural,All,"1,000-4,999",7077
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,29119,McDonald County,MISSOURI,Urban,All,"1,000-4,999",5555
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,29121,Macon County,MISSOURI,Rural,All,"1,000-4,999",6020
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,29123,Madison County,MISSOURI,Rural,All,"1,000-4,999",7862
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,29125,Maries County,MISSOURI,Rural,All,"500-999",3573
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,29127,Marion County,MISSOURI,Rural,All,"1,000-4,999",4590
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,29129,Mercer County,MISSOURI,Rural,All,"11-499",4590
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,29131,Miller County,MISSOURI,Rural,All,"1,000-4,999",4525
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,29133,Mississippi County,MISSOURI,Rural,All,"1,000-4,999",5098
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,29135,Moniteau County,MISSOURI,Urban,All,"1,000-4,999",3413
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,29137,Monroe County,MISSOURI,Rural,All,"1,000-4,999",4060
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,29139,Montgomery County,MISSOURI,Rural,All,"1,000-4,999",5602
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,29141,Morgan County,MISSOURI,Rural,All,"1,000-4,999",5213
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,29143,New Madrid County,MISSOURI,Rural,All,"1,000-4,999",6814
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,29145,Newton County,MISSOURI,Urban,All,"1,000-4,999",5804
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,29147,Nodaway County,MISSOURI,Rural,All,"1,000-4,999",2728
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,29149,Oregon County,MISSOURI,Rural,All,"1,000-4,999",3057
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,29151,Osage County,MISSOURI,Urban,All,"1,000-4,999",4401
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,29153,Ozark County,MISSOURI,Rural,All,"1,000-4,999",3293
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,29155,Pemiscot County,MISSOURI,Rural,All,"1,000-4,999",11695
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,29157,Perry County,MISSOURI,Rural,All,"1,000-4,999",4516
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,29159,Pettis County,MISSOURI,Rural,All,"1,000-4,999",7210
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,29161,Phelps County,MISSOURI,Rural,All,"1,000-4,999",4157
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,29163,Pike County,MISSOURI,Rural,All,"1,000-4,999",6891
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,29165,Platte County,MISSOURI,Urban,All,"5,000-9,999",4664
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,29167,Polk County,MISSOURI,Urban,All,"1,000-4,999",3309
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,29169,Pulaski County,MISSOURI,Rural,All,"1,000-4,999",4217
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,29171,Putnam County,MISSOURI,Rural,All,"500-999",6670
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,29173,Ralls County,MISSOURI,Rural,All,"500-999",6211
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,29175,Randolph County,MISSOURI,Rural,All,"1,000-4,999",6334
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,29177,Ray County,MISSOURI,Urban,All,"1,000-4,999",8812
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,29179,Reynolds County,MISSOURI,Rural,All,"500-999",7254
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,29181,Ripley County,MISSOURI,Rural,All,"1,000-4,999",7682
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,29183,St. Charles County,MISSOURI,Urban,All,"10,000+",4335
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,29185,St. Clair County,MISSOURI,Rural,All,"1,000-4,999",6089
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,29186,Ste. Genevieve County,MISSOURI,Rural,All,"1,000-4,999",6566
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,29187,St. Francois County,MISSOURI,Rural,All,"5,000-9,999",5844
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,29189,St. Louis County,MISSOURI,Urban,All,"10,000+",4437
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,29195,Saline County,MISSOURI,Rural,All,"1,000-4,999",8030
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,29197,Schuyler County,MISSOURI,Rural,All,"500-999",5396
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,29199,Scotland County,MISSOURI,Rural,All,"11-499",5301
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,29201,Scott County,MISSOURI,Rural,All,"1,000-4,999",5670
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,29203,Shannon County,MISSOURI,Rural,All,"500-999",4498
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,29205,Shelby County,MISSOURI,Rural,All,"500-999",3514
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,29207,Stoddard County,MISSOURI,Rural,All,"1,000-4,999",6329
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,29209,Stone County,MISSOURI,Rural,All,"1,000-4,999",4294
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,29211,Sullivan County,MISSOURI,Rural,All,"500-999",7122
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,29213,Taney County,MISSOURI,Rural,All,"1,000-4,999",3818
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,29215,Texas County,MISSOURI,Rural,All,"1,000-4,999",5256
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,29217,Vernon County,MISSOURI,Rural,All,"1,000-4,999",5092
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,29219,Warren County,MISSOURI,Urban,All,"1,000-4,999",4131
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,29221,Washington County,MISSOURI,Urban,All,"1,000-4,999",10511
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,29223,Wayne County,MISSOURI,Rural,All,"1,000-4,999",6403
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,29225,Webster County,MISSOURI,Urban,All,"1,000-4,999",4056
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,29227,Worth County,MISSOURI,Rural,All,"11-499",1179
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,29229,Wright County,MISSOURI,Rural,All,"1,000-4,999",4530
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,29510,St. Louis city,MISSOURI,Urban,All,"10,000+",6131
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,30001,Beaverhead County,MONTANA,Rural,All,"500-999",3380
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,30003,Big Horn County,MONTANA,Rural,All,"500-999",10688
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,30005,Blaine County,MONTANA,Rural,All,"11-499",4173
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,30007,Broadwater County,MONTANA,Rural,All,"500-999",3592
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,30009,Carbon County,MONTANA,Urban,All,"500-999",2754
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,30011,Carter County,MONTANA,Rural,All,"11-499",0
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,30013,Cascade County,MONTANA,Urban,All,"5,000-9,999",4360
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,30015,Chouteau County,MONTANA,Rural,All,"11-499",3245
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,30017,Custer County,MONTANA,Rural,All,"1,000-4,999",4865
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,30019,Daniels County,MONTANA,Rural,All,"11-499",1191
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,30021,Dawson County,MONTANA,Rural,All,"500-999",3155
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,30023,Deer Lodge County,MONTANA,Rural,All,"1,000-4,999",4078
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,30025,Fallon County,MONTANA,Rural,All,"11-499",4672
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,30027,Fergus County,MONTANA,Rural,All,"1,000-4,999",2991
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,30029,Flathead County,MONTANA,Rural,All,"5,000-9,999",2941
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,30031,Gallatin County,MONTANA,Rural,All,"5,000-9,999",2805
2013,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,30033,Garfield County,MONTANA,Rural,All,"11-499",5651
