"Notes"	"County"	"County Code"	"Year"	"Year Code"	"Race"	"Race Code"	Deaths	Population	Crude Rate	Age Adjusted Rate
	"Hamilton County, OH"	"39061"	"2006"	"2006"	"White"	"2106-3"	6343	563355	1125.9	883.9
	"Hamilton County, OH"	"39061"	"2007"	"2007"	"Black or African American"	"2054-5"	1779	208109	854.8	1062.4
	"Hamilton County, OH"	"39061"	"2007"	"2007"	"White"	"2106-3"	5917	557635	1061.1	825.0
	"Hamilton County, OH"	"39061"	"2008"	"2008"	"Black or African American"	"2054-5"	1779	209157	850.6	1047.8
	"Hamilton County, OH"	"39061"	"2008"	"2008"	"White"	"2106-3"	5990	553021	1083.1	836.3
	"Hamilton County, OH"	"39061"	"2009"	"2009"	"Black or African American"	"2054-5"	1759	210910	834.0	1021.7
	"Hamilton County, OH"	"39061"	"2009"	"2009"	"White"	"2106-3"	5694	551904	1031.7	789.6
	"Hamilton County, OH"	"39061"	"2010"	"2010"	"Black or African American"	"2054-5"	1743	211924	822.5	997.0
	"Hamilton County, OH"	"39061"	"2010"	"2010"	"White"	"2106-3"	5715	549849	1039.4	791.8
	"Hamilton County, OH"	"39061"	"2011"	"2011"	"Black or African American"	"2054-5"	1806	210988	856.0	1017.1
	"Hamilton County, OH"	"39061"	"2011"	"2011"	"White"	"2106-3"	5903	547701	1077.8	817.0
	"Hamilton County, OH"	"39061"	"2012"	"2012"	"Black or African American"	"2054-5"	1719	212387	809.4	942.1
	"Hamilton County, OH"	"39061"	"2012"	"2012"	"White"	"2106-3"	5718	546723	1045.9	788.9
	"Hamilton County, OH"	"39061"	"2013"	"2013"	"Black or African American"	"2054-5"	1802	214107	841.6	960.3
	"Hamilton County, OH"	"39061"	"2013"	"2013"	"White"	"2106-3"	5773	546297	1056.8	788.7
	"Hamilton County, OH"	"39061"	"2014"	"2014"	"Black or African American"	"2054-5"	1881	215477	872.9	986.8
	"Hamilton County, OH"	"39061"	"2014"	"2014"	"White"	"2106-3"	6023	545335	1104.5	823.1
	"Hamilton County, OH"	"39061"	"2015"	"2015"	"Black or African American"	"2054-5"	1948	216689	899.0	1004.5
	"Hamilton County, OH"	"39061"	"2015"	"2015"	"White"	"2106-3"	6071	543284	1117.5	835.3
	"Hamilton County, OH"	"39061"	"2016"	"2016"	"Black or African American"	"2054-5"	1950	219030	890.3	977.4
	"Hamilton County, OH"	"39061"	"2016"	"2016"	"White"	"2106-3"	5846	540691	1081.2	798.3
	"Hamilton County, OH"	"39061"	"2017"	"2017"	"Black or African American"	"2054-5"	2064	221201	933.1	1008.4
	"Hamilton County, OH"	"39061"	"2017"	"2017"	"White"	"2106-3"	6194	540037	1147.0	846.9
	"Hamilton County, OH"	"39061"	"2018"	"2018"	"Black or African American"	"2054-5"	2050	222508	921.3	983.1
	"Hamilton County, OH"	"39061"	"2018"	"2018"	"White"	"2106-3"	5983	538786	1110.5	816.0
	"Montgomery County, OH"	"39113"	"2000"	"2000"	"Black or African American"	"2054-5"	1006	113576	885.8	1116.1
	"Montgomery County, OH"	"39113"	"2000"	"2000"	"White"	"2106-3"	4546	428560	1060.8	933.9
	"Montgomery County, OH"	"39113"	"2001"	"2001"	"Black or African American"	"2054-5"	1032	114254	903.3	1115.5
	"Montgomery County, OH"	"39113"	"2001"	"2001"	"White"	"2106-3"	4490	423711	1059.7	916.9
	"Montgomery County, OH"	"39113"	"2002"	"2002"	"Black or African American"	"2054-5"	1049	114774	914.0	1112.3
	"Montgomery County, OH"	"39113"	"2002"	"2002"	"White"	"2106-3"	4544	420109	1081.6	921.3
	"Montgomery County, OH"	"39113"	"2003"	"2003"	"Black or African American"	"2054-5"	1035	115347	897.3	1073.0
	"Montgomery County, OH"	"39113"	"2003"	"2003"	"White"	"2106-3"	4444	417130	1065.4	888.9
	"Montgomery County, OH"	"39113"	"2004"	"2004"	"Black or African American"	"2054-5"	1050	115603	908.3	1077.5
	"Montgomery County, OH"	"39113"	"2004"	"2004"	"White"	"2106-3"	4254	413958	1027.6	843.7
	"Montgomery County, OH"	"39113"	"2005"	"2005"	"Black or African American"	"2054-5"	1056	116106	909.5	1058.1
	"Montgomery County, OH"	"39113"	"2005"	"2005"	"White"	"2106-3"	4300	410023	1048.7	841.4
	"Montgomery County, OH"	"39113"	"2006"	"2006"	"Black or African American"	"2054-5"	1069	115991	921.6	1043.8
	"Montgomery County, OH"	"39113"	"2006"	"2006"	"White"	"2106-3"	4232	406220	1041.8	824.7
	"Montgomery County, OH"	"39113"	"2007"	"2007"	"Black or African American"	"2054-5"	1038	116313	892.4	1008.7
	"Montgomery County, OH"	"39113"	"2007"	"2007"	"White"	"2106-3"	4247	402127	1056.1	822.3
	"Montgomery County, OH"	"39113"	"2008"	"2008"	"Black or African American"	"2054-5"	1109	116378	952.9	1052.2
	"Montgomery County, OH"	"39113"	"2008"	"2008"	"White"	"2106-3"	4564	398505	1145.3	868.0
	"Montgomery County, OH"	"39113"	"2009"	"2009"	"Black or African American"	"2054-5"	1025	116000	883.6	958.1
	"Montgomery County, OH"	"39113"	"2009"	"2009"	"White"	"2106-3"	4268	395738	1078.5	806.1
	"Montgomery County, OH"	"39113"	"2010"	"2010"	"Black or African American"	"2054-5"	1035	116419	889.0	953.8
	"Montgomery County, OH"	"39113"	"2010"	"2010"	"White"	"2106-3"	4495	394467	1139.5	834.7
	"Montgomery County, OH"	"39113"	"2011"	"2011"	"Black or African American"	"2054-5"	1055	116377	906.5	926.1
	"Montgomery County, OH"	"39113"	"2011"	"2011"	"White"	"2106-3"	4522	396297	1141.1	810.1
	"Montgomery County, OH"	"39113"	"2012"	"2012"	"Black or African American"	"2054-5"	1053	116418	904.5	927.1
	"Montgomery County, OH"	"39113"	"2012"	"2012"	"White"	"2106-3"	4511	392199	1150.2	825.7
	"Montgomery County, OH"	"39113"	"2013"	"2013"	"Black or African American"	"2054-5"	1155	116465	991.7	1010.8
	"Montgomery County, OH"	"39113"	"2013"	"2013"	"White"	"2106-3"	4607	392838	1172.7	834.8
	"Montgomery County, OH"	"39113"	"2014"	"2014"	"Black or African American"	"2054-5"	1153	116684	988.1	985.6
	"Montgomery County, OH"	"39113"	"2014"	"2014"	"White"	"2106-3"	4686	388868	1205.0	848.8
	"Montgomery County, OH"	"39113"	"2015"	"2015"	"Black or African American"	"2054-5"	1175	116858	1005.5	993.5
	"Montgomery County, OH"	"39113"	"2015"	"2015"	"White"	"2106-3"	4787	387054	1236.8	864.0
	"Montgomery County, OH"	"39113"	"2016"	"2016"	"Black or African American"	"2054-5"	1269	117455	1080.4	1047.5
	"Montgomery County, OH"	"39113"	"2016"	"2016"	"White"	"2106-3"	4866	384420	1265.8	879.5
	"Montgomery County, OH"	"39113"	"2017"	"2017"	"Black or African American"	"2054-5"	1287	118125	1089.5	1062.5
	"Montgomery County, OH"	"39113"	"2017"	"2017"	"White"	"2106-3"	5161	382670	1348.7	951.7
	"Montgomery County, OH"	"39113"	"2018"	"2018"	"Black or African American"	"2054-5"	1292	118530	1090.0	1053.3
	"Montgomery County, OH"	"39113"	"2018"	"2018"	"White"	"2106-3"	5059	381847	1324.9	899.0
	"Oklahoma County, OK"	"40109"	"2000"	"2000"	"Black or African American"	"2054-5"	788	103133	764.1	1214.8
	"Oklahoma County, OK"	"40109"	"2000"	"2000"	"White"	"2106-3"	5295	455735	1161.9	998.0
	"Oklahoma County, OK"	"40109"	"2001"	"2001"	"Black or African American"	"2054-5"	784	104309	751.6	1198.9
	"Oklahoma County, OK"	"40109"	"2001"	"2001"	"White"	"2106-3"	5311	453215	1171.9	999.1
	"Oklahoma County, OK"	"40109"	"2002"	"2002"	"Black or African American"	"2054-5"	819	105879	773.5	1227.6
	"Oklahoma County, OK"	"40109"	"2002"	"2002"	"White"	"2106-3"	5287	451843	1170.1	993.2
	"Oklahoma County, OK"	"40109"	"2003"	"2003"	"Black or African American"	"2054-5"	792	107042	739.9	1162.5
	"Oklahoma County, OK"	"40109"	"2003"	"2003"	"White"	"2106-3"	5267	449026	1173.0	986.6
	"Oklahoma County, OK"	"40109"	"2004"	"2004"	"Black or African American"	"2054-5"	835	108369	770.5	1206.1
	"Oklahoma County, OK"	"40109"	"2004"	"2004"	"White"	"2106-3"	4945	445868	1109.1	925.2
	"Oklahoma County, OK"	"40109"	"2005"	"2005"	"Black or African American"	"2054-5"	806	109803	734.0	1127.7
	"Oklahoma County, OK"	"40109"	"2005"	"2005"	"White"	"2106-3"	5195	444394	1169.0	960.0
	"Oklahoma County, OK"	"40109"	"2006"	"2006"	"Black or African American"	"2054-5"	850	111349	763.4	1142.7
	"Oklahoma County, OK"	"40109"	"2006"	"2006"	"White"	"2106-3"	4941	444148	1112.5	895.6
	"Oklahoma County, OK"	"40109"	"2007"	"2007"	"Black or African American"	"2054-5"	893	112943	790.7	1191.3
	"Oklahoma County, OK"	"40109"	"2007"	"2007"	"White"	"2106-3"	5060	442681	1143.0	909.0
	"Oklahoma County, OK"	"40109"	"2008"	"2008"	"Black or African American"	"2054-5"	843	114260	737.8	1055.6
	"Oklahoma County, OK"	"40109"	"2008"	"2008"	"White"	"2106-3"	5210	441696	1179.5	927.9
	"Oklahoma County, OK"	"40109"	"2009"	"2009"	"Black or African American"	"2054-5"	865	116882	740.1	1050.9
	"Oklahoma County, OK"	"40109"	"2009"	"2009"	"White"	"2106-3"	5019	442163	1135.1	883.3
	"Oklahoma County, OK"	"40109"	"2010"	"2010"	"Black or African American"	"2054-5"	915	118592	771.6	1094.3
	"Oklahoma County, OK"	"40109"	"2010"	"2010"	"White"	"2106-3"	5267	441721	1192.4	925.4
	"Oklahoma County, OK"	"40109"	"2011"	"2011"	"Black or African American"	"2054-5"	884	119546	739.5	1008.7
	"Oklahoma County, OK"	"40109"	"2011"	"2011"	"White"	"2106-3"	5359	447695	1197.0	919.1
	"Oklahoma County, OK"	"40109"	"2012"	"2012"	"Black or African American"	"2054-5"	900	122415	735.2	1050.7
	"Oklahoma County, OK"	"40109"	"2012"	"2012"	"White"	"2106-3"	5213	450280	1157.7	897.8
	"Oklahoma County, OK"	"40109"	"2013"	"2013"	"Black or African American"	"2054-5"	971	124827	777.9	1044.2
	"Oklahoma County, OK"	"40109"	"2013"	"2013"	"White"	"2106-3"	5564	456725	1218.2	943.1
	"Oklahoma County, OK"	"40109"	"2014"	"2014"	"Black or African American"	"2054-5"	980	126560	774.3	1025.7
	"Oklahoma County, OK"	"40109"	"2014"	"2014"	"White"	"2106-3"	5507	459551	1198.3	924.3
	"Oklahoma County, OK"	"40109"	"2015"	"2015"	"Black or African American"	"2054-5"	1034	128662	803.7	1053.3
	"Oklahoma County, OK"	"40109"	"2015"	"2015"	"White"	"2106-3"	5502	461816	1191.4	909.7
	"Oklahoma County, OK"	"40109"	"2016"	"2016"	"Black or African American"	"2054-5"	981	130645	750.9	964.5
	"Oklahoma County, OK"	"40109"	"2016"	"2016"	"White"	"2106-3"	5487	461055	1190.1	904.7
	"Oklahoma County, OK"	"40109"	"2017"	"2017"	"Black or African American"	"2054-5"	1086	131605	825.2	1051.4
	"Oklahoma County, OK"	"40109"	"2017"	"2017"	"White"	"2106-3"	5613	459014	1222.8	919.9
	"Oklahoma County, OK"	"40109"	"2018"	"2018"	"Black or African American"	"2054-5"	1071	132582	807.8	1016.5
	"Oklahoma County, OK"	"40109"	"2018"	"2018"	"White"	"2106-3"	5606	459614	1219.7	901.1
	"Tulsa County, OK"	"40143"	"2000"	"2000"	"Black or African American"	"2054-5"	510	64528	790.4	1300.6
	"Tulsa County, OK"	"40143"	"2000"	"2000"	"White"	"2106-3"	4449	422387	1053.3	966.4
	"Tulsa County, OK"	"40143"	"2001"	"2001"	"Black or African American"	"2054-5"	502	64773	775.0	1268.6
	"Tulsa County, OK"	"40143"	"2001"	"2001"	"White"	"2106-3"	4503	420731	1070.3	975.0
	"Tulsa County, OK"	"40143"	"2002"	"2002"	"Black or African American"	"2054-5"	507	65098	778.8	1300.7
	"Tulsa County, OK"	"40143"	"2002"	"2002"	"White"	"2106-3"	4478	419311	1067.9	967.8
	"Tulsa County, OK"	"40143"	"2003"	"2003"	"Black or African American"	"2054-5"	560	65247	858.3	1407.5
	"Tulsa County, OK"	"40143"	"2003"	"2003"	"White"	"2106-3"	4564	415029	1099.7	980.3
	"Tulsa County, OK"	"40143"	"2004"	"2004"	"Black or African American"	"2054-5"	497	65215	762.1	1299.3
	"Tulsa County, OK"	"40143"	"2004"	"2004"	"White"	"2106-3"	4260	410150	1038.6	906.6
	"Tulsa County, OK"	"40143"	"2005"	"2005"	"Black or African American"	"2054-5"	532	65379	813.7	1321.7
	"Tulsa County, OK"	"40143"	"2005"	"2005"	"White"	"2106-3"	4690	408037	1149.4	986.5
	"Tulsa County, OK"	"40143"	"2006"	"2006"	"Black or African American"	"2054-5"	562	66422	846.1	1352.6
	"Tulsa County, OK"	"40143"	"2006"	"2006"	"White"	"2106-3"	4443	408185	1088.5	916.8
	"Tulsa County, OK"	"40143"	"2007"	"2007"	"Black or African American"	"2054-5"	525	67292	780.2	1227.4
	"Tulsa County, OK"	"40143"	"2007"	"2007"	"White"	"2106-3"	4535	408494	1110.2	920.6
	"Tulsa County, OK"	"40143"	"2008"	"2008"	"Black or African American"	"2054-5"	503	67860	741.2	1146.0
	"Tulsa County, OK"	"40143"	"2008"	"2008"	"White"	"2106-3"	4725	409214	1154.7	944.9
	"Tulsa County, OK"	"40143"	"2009"	"2009"	"Black or African American"	"2054-5"	504	69405	726.2	1099.9
	"Tulsa County, OK"	"40143"	"2009"	"2009"	"White"	"2106-3"	4375	410434	1065.9	862.8
	"Tulsa County, OK"	"40143"	"2010"	"2010"	"Black or African American"	"2054-5"	524	70399	744.3	1144.7
	"Tulsa County, OK"	"40143"	"2010"	"2010"	"White"	"2106-3"	4430	410964	1078.0	858.7
	"Tulsa County, OK"	"40143"	"2011"	"2011"	"Black or African American"	"2054-5"	551	70794	778.3	1199.4
	"Tulsa County, OK"	"40143"	"2011"	"2011"	"White"	"2106-3"	4472	414273	1079.5	842.8
	"Tulsa County, OK"	"40143"	"2012"	"2012"	"Black or African American"	"2054-5"	541	71486	756.8	1108.0
	"Tulsa County, OK"	"40143"	"2012"	"2012"	"White"	"2106-3"	4516	414464	1089.6	849.5
	"Tulsa County, OK"	"40143"	"2013"	"2013"	"Black or African American"	"2054-5"	582	72117	807.0	1200.6
	"Tulsa County, OK"	"40143"	"2013"	"2013"	"White"	"2106-3"	4668	418209	1116.2	862.4
	"Tulsa County, OK"	"40143"	"2014"	"2014"	"Black or African American"	"2054-5"	570	73214	778.5	1134.6
	"Tulsa County, OK"	"40143"	"2014"	"2014"	"White"	"2106-3"	4618	419989	1099.6	837.8
	"Tulsa County, OK"	"40143"	"2015"	"2015"	"Black or African American"	"2054-5"	585	74471	785.5	1116.7
	"Tulsa County, OK"	"40143"	"2015"	"2015"	"White"	"2106-3"	4639	423081	1096.5	834.4
	"Tulsa County, OK"	"40143"	"2016"	"2016"	"Black or African American"	"2054-5"	599	75007	798.6	1115.8
	"Tulsa County, OK"	"40143"	"2016"	"2016"	"White"	"2106-3"	4695	422529	1111.2	837.3
	"Tulsa County, OK"	"40143"	"2017"	"2017"	"Black or African American"	"2054-5"	626	75486	829.3	1127.6
	"Tulsa County, OK"	"40143"	"2017"	"2017"	"White"	"2106-3"	4871	420601	1158.1	850.0
	"Tulsa County, OK"	"40143"	"2018"	"2018"	"Black or African American"	"2054-5"	624	75791	823.3	1146.4
	"Tulsa County, OK"	"40143"	"2018"	"2018"	"White"	"2106-3"	4902	419438	1168.7	838.1
	"Greenville County, SC"	"45045"	"2000"	"2000"	"Black or African American"	"2054-5"	599	69950	856.3	1214.4
	"Greenville County, SC"	"45045"	"2000"	"2000"	"White"	"2106-3"	2715	289056	939.3	902.9
	"Greenville County, SC"	"45045"	"2001"	"2001"	"Black or African American"	"2054-5"	623	71122	876.0	1235.0
	"Greenville County, SC"	"45045"	"2001"	"2001"	"White"	"2106-3"	2693	291668	923.3	880.5
	"Greenville County, SC"	"45045"	"2002"	"2002"	"Black or African American"	"2054-5"	593	71654	827.6	1187.9
	"Greenville County, SC"	"45045"	"2002"	"2002"	"White"	"2106-3"	2723	293223	928.6	875.5
	"Greenville County, SC"	"45045"	"2003"	"2003"	"Black or African American"	"2054-5"	582	72313	804.8	1148.2
	"Greenville County, SC"	"45045"	"2003"	"2003"	"White"	"2106-3"	2714	294349	922.0	853.4
	"Greenville County, SC"	"45045"	"2004"	"2004"	"Black or African American"	"2054-5"	545	73382	742.7	1037.2
	"Greenville County, SC"	"45045"	"2004"	"2004"	"White"	"2106-3"	2565	295943	866.7	788.0
	"Greenville County, SC"	"45045"	"2005"	"2005"	"Black or African American"	"2054-5"	559	74591	749.4	1032.0
	"Greenville County, SC"	"45045"	"2005"	"2005"	"White"	"2106-3"	2758	298598	923.6	828.1
	"Greenville County, SC"	"45045"	"2006"	"2006"	"Black or African American"	"2054-5"	570	76253	747.5	1008.4
	"Greenville County, SC"	"45045"	"2006"	"2006"	"White"	"2106-3"	2772	304042	911.7	799.6
	"Greenville County, SC"	"45045"	"2007"	"2007"	"Black or African American"	"2054-5"	623	78209	796.6	1093.4
	"Greenville County, SC"	"45045"	"2007"	"2007"	"White"	"2106-3"	2851	310062	919.5	796.5
	"Greenville County, SC"	"45045"	"2008"	"2008"	"Black or African American"	"2054-5"	608	80015	759.9	1074.0
	"Greenville County, SC"	"45045"	"2008"	"2008"	"White"	"2106-3"	2900	315732	918.5	789.3
	"Greenville County, SC"	"45045"	"2009"	"2009"	"Black or African American"	"2054-5"	528	81484	648.0	895.7
	"Greenville County, SC"	"45045"	"2009"	"2009"	"White"	"2106-3"	2868	319538	897.5	760.2
	"Greenville County, SC"	"45045"	"2010"	"2010"	"Black or African American"	"2054-5"	554	82807	669.0	911.8
	"Greenville County, SC"	"45045"	"2010"	"2010"	"White"	"2106-3"	3042	321195	947.1	789.8
	"Greenville County, SC"	"45045"	"2011"	"2011"	"Black or African American"	"2054-5"	665	85147	781.0	1052.1
	"Greenville County, SC"	"45045"	"2011"	"2011"	"White"	"2106-3"	3053	326312	935.6	769.8
	"Greenville County, SC"	"45045"	"2012"	"2012"	"Black or African American"	"2054-5"	608	86430	703.5	926.8
	"Greenville County, SC"	"45045"	"2012"	"2012"	"White"	"2106-3"	3174	329748	962.6	780.3
	"Greenville County, SC"	"45045"	"2013"	"2013"	"Black or African American"	"2054-5"	611	87673	696.9	894.4
	"Greenville County, SC"	"45045"	"2013"	"2013"	"White"	"2106-3"	3218	333375	965.3	770.3
	"Greenville County, SC"	"45045"	"2014"	"2014"	"Black or African American"	"2054-5"	612	89416	684.4	863.6
	"Greenville County, SC"	"45045"	"2014"	"2014"	"White"	"2106-3"	3325	338479	982.3	776.2
	"Greenville County, SC"	"45045"	"2015"	"2015"	"Black or African American"	"2054-5"	697	91329	763.2	938.8
	"Greenville County, SC"	"45045"	"2015"	"2015"	"White"	"2106-3"	3497	344076	1016.3	795.3
	"Greenville County, SC"	"45045"	"2016"	"2016"	"Black or African American"	"2054-5"	732	92731	789.4	953.4
	"Greenville County, SC"	"45045"	"2016"	"2016"	"White"	"2106-3"	3594	348078	1032.5	797.8
	"Greenville County, SC"	"45045"	"2017"	"2017"	"Black or African American"	"2054-5"	679	93967	722.6	856.9
	"Greenville County, SC"	"45045"	"2017"	"2017"	"White"	"2106-3"	3631	351912	1031.8	792.2
	"Greenville County, SC"	"45045"	"2018"	"2018"	"Black or African American"	"2054-5"	738	95220	775.0	897.6
	"Greenville County, SC"	"45045"	"2018"	"2018"	"White"	"2106-3"	3686	355877	1035.8	782.4
	"Davidson County, TN"	"47037"	"2000"	"2000"	"Black or African American"	"2054-5"	1257	149939	838.3	1249.0
	"Davidson County, TN"	"47037"	"2000"	"2000"	"White"	"2106-3"	3706	377327	982.2	905.5
	"Davidson County, TN"	"47037"	"2001"	"2001"	"Black or African American"	"2054-5"	1230	152672	805.6	1235.8
	"Davidson County, TN"	"47037"	"2001"	"2001"	"White"	"2106-3"	3812	375263	1015.8	925.4
	"Davidson County, TN"	"47037"	"2002"	"2002"	"Black or African American"	"2054-5"	1235	154359	800.1	1242.8
	"Davidson County, TN"	"47037"	"2002"	"2002"	"White"	"2106-3"	3847	370070	1039.5	941.5
	"Davidson County, TN"	"47037"	"2003"	"2003"	"Black or African American"	"2054-5"	1286	156598	821.2	1255.0
	"Davidson County, TN"	"47037"	"2003"	"2003"	"White"	"2106-3"	3824	367093	1041.7	935.7
	"Davidson County, TN"	"47037"	"2004"	"2004"	"Black or African American"	"2054-5"	1171	159446	734.4	1119.6
	"Davidson County, TN"	"47037"	"2004"	"2004"	"White"	"2106-3"	3599	365514	984.6	877.0
	"Davidson County, TN"	"47037"	"2005"	"2005"	"Black or African American"	"2054-5"	1223	162826	751.1	1120.9
	"Davidson County, TN"	"47037"	"2005"	"2005"	"White"	"2106-3"	3567	364336	979.0	862.8
	"Davidson County, TN"	"47037"	"2006"	"2006"	"Black or African American"	"2054-5"	1283	166781	769.3	1162.5
	"Davidson County, TN"	"47037"	"2006"	"2006"	"White"	"2106-3"	3706	363521	1019.5	889.1
	"Davidson County, TN"	"47037"	"2007"	"2007"	"Black or African American"	"2054-5"	1208	169323	713.4	1085.0
	"Davidson County, TN"	"47037"	"2007"	"2007"	"White"	"2106-3"	3655	362907	1007.1	874.4
	"Davidson County, TN"	"47037"	"2008"	"2008"	"Black or African American"	"2054-5"	1232	171965	716.4	1107.4
	"Davidson County, TN"	"47037"	"2008"	"2008"	"White"	"2106-3"	3747	363831	1029.9	890.7
	"Davidson County, TN"	"47037"	"2009"	"2009"	"Black or African American"	"2054-5"	1260	174745	721.1	1061.4
	"Davidson County, TN"	"47037"	"2009"	"2009"	"White"	"2106-3"	3553	365685	971.6	838.0
	"Davidson County, TN"	"47037"	"2010"	"2010"	"Black or African American"	"2054-5"	1216	176851	687.6	1015.0
	"Davidson County, TN"	"47037"	"2010"	"2010"	"White"	"2106-3"	3654	366275	997.6	860.7
	"Davidson County, TN"	"47037"	"2011"	"2011"	"Black or African American"	"2054-5"	1221	178004	685.9	976.8
	"Davidson County, TN"	"47037"	"2011"	"2011"	"White"	"2106-3"	3542	371430	953.6	819.1
	"Davidson County, TN"	"47037"	"2012"	"2012"	"Black or African American"	"2054-5"	1216	183498	662.7	940.7
	"Davidson County, TN"	"47037"	"2012"	"2012"	"White"	"2106-3"	3636	376624	965.4	829.2
	"Davidson County, TN"	"47037"	"2013"	"2013"	"Black or African American"	"2054-5"	1279	186142	687.1	957.8
	"Davidson County, TN"	"47037"	"2013"	"2013"	"White"	"2106-3"	3664	382586	957.7	818.4
	"Davidson County, TN"	"47037"	"2014"	"2014"	"Black or African American"	"2054-5"	1281	188844	678.3	929.1
	"Davidson County, TN"	"47037"	"2014"	"2014"	"White"	"2106-3"	3705	387250	956.7	819.4
	"Davidson County, TN"	"47037"	"2015"	"2015"	"Black or African American"	"2054-5"	1338	191447	698.9	942.4
	"Davidson County, TN"	"47037"	"2015"	"2015"	"White"	"2106-3"	3713	392436	946.1	812.6
	"Davidson County, TN"	"47037"	"2016"	"2016"	"Black or African American"	"2054-5"	1393	193204	721.0	940.9
	"Davidson County, TN"	"47037"	"2016"	"2016"	"White"	"2106-3"	3833	393381	974.4	839.1
	"Davidson County, TN"	"47037"	"2017"	"2017"	"Black or African American"	"2054-5"	1476	194032	760.7	967.1
	"Davidson County, TN"	"47037"	"2017"	"2017"	"White"	"2106-3"	3826	396197	965.7	822.3
	"Davidson County, TN"	"47037"	"2018"	"2018"	"Black or African American"	"2054-5"	1466	193104	759.2	938.7
	"Davidson County, TN"	"47037"	"2018"	"2018"	"White"	"2106-3"	3858	396552	972.9	820.8
	"Knox County, TN"	"47093"	"2000"	"2000"	"Black or African American"	"2054-5"	363	33728	1076.3	1407.1
	"Knox County, TN"	"47093"	"2000"	"2000"	"White"	"2106-3"	3246	337059	963.0	930.5
	"Knox County, TN"	"47093"	"2001"	"2001"	"Black or African American"	"2054-5"	327	33963	962.8	1291.7
	"Knox County, TN"	"47093"	"2001"	"2001"	"White"	"2106-3"	3244	339423	955.7	918.8
	"Knox County, TN"	"47093"	"2002"	"2002"	"Black or African American"	"2054-5"	331	34410	961.9	1282.9
	"Knox County, TN"	"47093"	"2002"	"2002"	"White"	"2106-3"	3345	341432	979.7	935.8
	"Knox County, TN"	"47093"	"2003"	"2003"	"Black or African American"	"2054-5"	324	34977	926.3	1230.3
	"Knox County, TN"	"47093"	"2003"	"2003"	"White"	"2106-3"	3322	344371	964.7	919.6
	"Knox County, TN"	"47093"	"2004"	"2004"	"Black or African American"	"2054-5"	301	35486	848.2	1134.3
	"Knox County, TN"	"47093"	"2004"	"2004"	"White"	"2106-3"	3289	346533	949.1	898.1
	"Knox County, TN"	"47093"	"2005"	"2005"	"Black or African American"	"2054-5"	325	36080	900.8	1187.2
	"Knox County, TN"	"47093"	"2005"	"2005"	"White"	"2106-3"	3269	350460	932.8	872.5
	"Knox County, TN"	"47093"	"2006"	"2006"	"Black or African American"	"2054-5"	314	37126	845.8	1130.3
	"Knox County, TN"	"47093"	"2006"	"2006"	"White"	"2106-3"	3229	355319	908.8	834.8
	"Knox County, TN"	"47093"	"2007"	"2007"	"Black or African American"	"2054-5"	324	37963	853.5	1137.7
	"Knox County, TN"	"47093"	"2007"	"2007"	"White"	"2106-3"	3337	360084	926.7	840.6
	"Knox County, TN"	"47093"	"2008"	"2008"	"Black or African American"	"2054-5"	306	38749	789.7	1046.6
	"Knox County, TN"	"47093"	"2008"	"2008"	"White"	"2106-3"	3546	363962	974.3	875.7
	"Knox County, TN"	"47093"	"2009"	"2009"	"Black or African American"	"2054-5"	302	39322	768.0	990.2
	"Knox County, TN"	"47093"	"2009"	"2009"	"White"	"2106-3"	3482	366112	951.1	844.2
	"Knox County, TN"	"47093"	"2010"	"2010"	"Black or African American"	"2054-5"	321	39780	806.9	1060.4
	"Knox County, TN"	"47093"	"2010"	"2010"	"White"	"2106-3"	3597	367304	979.3	859.0
	"Knox County, TN"	"47093"	"2011"	"2011"	"Black or African American"	"2054-5"	315	40803	772.0	979.8
	"Knox County, TN"	"47093"	"2011"	"2011"	"White"	"2106-3"	3649	369689	987.0	851.4
	"Knox County, TN"	"47093"	"2012"	"2012"	"Black or African American"	"2054-5"	323	41411	780.0	979.3
	"Knox County, TN"	"47093"	"2012"	"2012"	"White"	"2106-3"	3705	372278	995.2	849.8
	"Knox County, TN"	"47093"	"2013"	"2013"	"Black or African American"	"2054-5"	295	41542	710.1	900.1
	"Knox County, TN"	"47093"	"2013"	"2013"	"White"	"2106-3"	3664	375135	976.7	821.3
	"Knox County, TN"	"47093"	"2014"	"2014"	"Black or African American"	"2054-5"	361	41965	860.2	1032.1
	"Knox County, TN"	"47093"	"2014"	"2014"	"White"	"2106-3"	4057	377506	1074.7	898.8
	"Knox County, TN"	"47093"	"2015"	"2015"	"Black or African American"	"2054-5"	369	42323	871.9	1025.6
	"Knox County, TN"	"47093"	"2015"	"2015"	"White"	"2106-3"	3890	378707	1027.2	850.3
	"Knox County, TN"	"47093"	"2016"	"2016"	"Black or African American"	"2054-5"	408	42419	961.8	1127.8
	"Knox County, TN"	"47093"	"2016"	"2016"	"White"	"2106-3"	3944	383038	1029.7	842.2
	"Knox County, TN"	"47093"	"2017"	"2017"	"Black or African American"	"2054-5"	402	42977	935.4	1125.8
	"Knox County, TN"	"47093"	"2017"	"2017"	"White"	"2106-3"	4117	386258	1065.9	863.8
	"Knox County, TN"	"47093"	"2018"	"2018"	"Black or African American"	"2054-5"	429	43197	993.1	1200.4
	"Knox County, TN"	"47093"	"2018"	"2018"	"White"	"2106-3"	4255	388552	1095.1	885.8
