"Notes"	"County"	"County Code"	"Year"	"Year Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate	Age Adjusted Rate
	"Montgomery County, OH"	"39113"	"2007"	"2007"	"Female"	"F"	2793	281058	993.7	727.1
	"Montgomery County, OH"	"39113"	"2007"	"2007"	"Male"	"M"	2580	259609	993.8	1006.4
	"Montgomery County, OH"	"39113"	"2008"	"2008"	"Female"	"F"	2968	279650	1061.3	761.2
	"Montgomery County, OH"	"39113"	"2008"	"2008"	"Male"	"M"	2813	258014	1090.3	1078.6
	"Montgomery County, OH"	"39113"	"2009"	"2009"	"Female"	"F"	2761	278420	991.7	713.2
	"Montgomery County, OH"	"39113"	"2009"	"2009"	"Male"	"M"	2643	256874	1028.9	1001.7
	"Montgomery County, OH"	"39113"	"2010"	"2010"	"Female"	"F"	2897	278192	1041.4	729.8
	"Montgomery County, OH"	"39113"	"2010"	"2010"	"Male"	"M"	2756	256961	1072.5	1028.3
	"Montgomery County, OH"	"39113"	"2011"	"2011"	"Female"	"F"	2839	279456	1015.9	688.8
	"Montgomery County, OH"	"39113"	"2011"	"2011"	"Male"	"M"	2854	258146	1105.6	1021.4
	"Montgomery County, OH"	"39113"	"2012"	"2012"	"Female"	"F"	2920	277285	1053.1	721.1
	"Montgomery County, OH"	"39113"	"2012"	"2012"	"Male"	"M"	2761	257040	1074.2	997.5
	"Montgomery County, OH"	"39113"	"2013"	"2013"	"Female"	"F"	3027	277997	1088.9	738.8
	"Montgomery County, OH"	"39113"	"2013"	"2013"	"Male"	"M"	2866	257849	1111.5	1022.5
	"Montgomery County, OH"	"39113"	"2014"	"2014"	"Female"	"F"	3021	276706	1091.8	740.6
	"Montgomery County, OH"	"39113"	"2014"	"2014"	"Male"	"M"	2936	256410	1145.0	1031.5
	"Montgomery County, OH"	"39113"	"2015"	"2015"	"Female"	"F"	3138	276148	1136.3	759.8
	"Montgomery County, OH"	"39113"	"2015"	"2015"	"Male"	"M"	2966	256110	1158.1	1039.2
	"Montgomery County, OH"	"39113"	"2016"	"2016"	"Female"	"F"	3026	275259	1099.3	735.0
	"Montgomery County, OH"	"39113"	"2016"	"2016"	"Male"	"M"	3192	255980	1247.0	1107.9
	"Montgomery County, OH"	"39113"	"2017"	"2017"	"Female"	"F"	3232	275371	1173.7	801.5
	"Montgomery County, OH"	"39113"	"2017"	"2017"	"Male"	"M"	3310	256171	1292.1	1148.7
	"Montgomery County, OH"	"39113"	"2018"	"2018"	"Female"	"F"	3203	275949	1160.7	766.7
	"Montgomery County, OH"	"39113"	"2018"	"2018"	"Male"	"M"	3238	256382	1263.0	1096.7
	"Oklahoma County, OK"	"40109"	"2000"	"2000"	"Female"	"F"	3316	340022	975.2	851.2
	"Oklahoma County, OK"	"40109"	"2000"	"2000"	"Male"	"M"	3056	320426	953.7	1221.0
	"Oklahoma County, OK"	"40109"	"2001"	"2001"	"Female"	"F"	3335	341999	975.1	854.5
	"Oklahoma County, OK"	"40109"	"2001"	"2001"	"Male"	"M"	3090	322837	957.1	1217.4
	"Oklahoma County, OK"	"40109"	"2002"	"2002"	"Female"	"F"	3380	344872	980.1	867.5
	"Oklahoma County, OK"	"40109"	"2002"	"2002"	"Male"	"M"	3065	326248	939.5	1188.0
	"Oklahoma County, OK"	"40109"	"2003"	"2003"	"Female"	"F"	3333	346764	961.2	849.8
	"Oklahoma County, OK"	"40109"	"2003"	"2003"	"Male"	"M"	3096	327807	944.5	1187.0
	"Oklahoma County, OK"	"40109"	"2004"	"2004"	"Female"	"F"	3172	347723	912.2	809.0
	"Oklahoma County, OK"	"40109"	"2004"	"2004"	"Male"	"M"	2975	330019	901.5	1113.8
	"Oklahoma County, OK"	"40109"	"2005"	"2005"	"Female"	"F"	3284	350515	936.9	823.0
	"Oklahoma County, OK"	"40109"	"2005"	"2005"	"Male"	"M"	3127	332784	939.6	1143.5
	"Oklahoma County, OK"	"40109"	"2006"	"2006"	"Female"	"F"	3126	354056	882.9	771.1
	"Oklahoma County, OK"	"40109"	"2006"	"2006"	"Male"	"M"	3086	336097	918.2	1092.0
	"Oklahoma County, OK"	"40109"	"2007"	"2007"	"Female"	"F"	3277	356582	919.0	795.0
	"Oklahoma County, OK"	"40109"	"2007"	"2007"	"Male"	"M"	3070	339124	905.3	1072.8
	"Oklahoma County, OK"	"40109"	"2008"	"2008"	"Female"	"F"	3306	359322	920.1	795.6
	"Oklahoma County, OK"	"40109"	"2008"	"2008"	"Male"	"M"	3202	342162	935.8	1098.3
	"Oklahoma County, OK"	"40109"	"2009"	"2009"	"Female"	"F"	3201	363801	879.9	756.1
	"Oklahoma County, OK"	"40109"	"2009"	"2009"	"Male"	"M"	3083	347794	886.4	1033.3
	"Oklahoma County, OK"	"40109"	"2010"	"2010"	"Female"	"F"	3319	367257	903.7	779.0
	"Oklahoma County, OK"	"40109"	"2010"	"2010"	"Male"	"M"	3296	351376	938.0	1096.0
	"Oklahoma County, OK"	"40109"	"2011"	"2011"	"Female"	"F"	3380	373490	905.0	775.6
	"Oklahoma County, OK"	"40109"	"2011"	"2011"	"Male"	"M"	3383	358881	942.7	1088.0
	"Oklahoma County, OK"	"40109"	"2012"	"2012"	"Female"	"F"	3375	378104	892.6	774.8
	"Oklahoma County, OK"	"40109"	"2012"	"2012"	"Male"	"M"	3269	363677	898.9	1035.1
	"Oklahoma County, OK"	"40109"	"2013"	"2013"	"Female"	"F"	3490	385297	905.8	784.0
	"Oklahoma County, OK"	"40109"	"2013"	"2013"	"Male"	"M"	3560	369948	962.3	1088.3
	"Oklahoma County, OK"	"40109"	"2014"	"2014"	"Female"	"F"	3580	391169	915.2	797.4
	"Oklahoma County, OK"	"40109"	"2014"	"2014"	"Male"	"M"	3506	375046	934.8	1055.2
	"Oklahoma County, OK"	"40109"	"2015"	"2015"	"Female"	"F"	3595	396785	906.0	786.2
	"Oklahoma County, OK"	"40109"	"2015"	"2015"	"Male"	"M"	3525	380079	927.4	1047.3
	"Oklahoma County, OK"	"40109"	"2016"	"2016"	"Female"	"F"	3541	399876	885.5	768.0
	"Oklahoma County, OK"	"40109"	"2016"	"2016"	"Male"	"M"	3540	383094	924.1	1038.0
	"Oklahoma County, OK"	"40109"	"2017"	"2017"	"Female"	"F"	3681	402119	915.4	795.4
	"Oklahoma County, OK"	"40109"	"2017"	"2017"	"Male"	"M"	3689	385839	956.1	1055.6
	"Oklahoma County, OK"	"40109"	"2018"	"2018"	"Female"	"F"	3611	404447	892.8	755.9
	"Oklahoma County, OK"	"40109"	"2018"	"2018"	"Male"	"M"	3735	388135	962.3	1051.3
	"Tulsa County, OK"	"40143"	"2000"	"2000"	"Female"	"F"	2765	290069	953.2	838.5
	"Tulsa County, OK"	"40143"	"2000"	"2000"	"Male"	"M"	2396	273230	876.9	1155.4
	"Tulsa County, OK"	"40143"	"2001"	"2001"	"Female"	"F"	2801	291223	961.8	849.8
	"Tulsa County, OK"	"40143"	"2001"	"2001"	"Male"	"M"	2450	274952	891.1	1181.6
	"Tulsa County, OK"	"40143"	"2002"	"2002"	"Female"	"F"	2746	292370	939.2	831.0
	"Tulsa County, OK"	"40143"	"2002"	"2002"	"Male"	"M"	2503	276800	904.3	1191.2
	"Tulsa County, OK"	"40143"	"2003"	"2003"	"Female"	"F"	2791	291923	956.1	841.6
	"Tulsa County, OK"	"40143"	"2003"	"2003"	"Male"	"M"	2591	276483	937.1	1199.7
	"Tulsa County, OK"	"40143"	"2004"	"2004"	"Female"	"F"	2618	290659	900.7	784.9
	"Tulsa County, OK"	"40143"	"2004"	"2004"	"Male"	"M"	2437	275481	884.6	1119.7
	"Tulsa County, OK"	"40143"	"2005"	"2005"	"Female"	"F"	2935	291706	1006.2	870.5
	"Tulsa County, OK"	"40143"	"2005"	"2005"	"Male"	"M"	2611	276493	944.3	1161.1
	"Tulsa County, OK"	"40143"	"2006"	"2006"	"Female"	"F"	2769	295232	937.9	804.6
	"Tulsa County, OK"	"40143"	"2006"	"2006"	"Male"	"M"	2547	279782	910.4	1111.4
	"Tulsa County, OK"	"40143"	"2007"	"2007"	"Female"	"F"	2866	298426	960.4	818.6
	"Tulsa County, OK"	"40143"	"2007"	"2007"	"Male"	"M"	2581	283668	909.9	1089.7
	"Tulsa County, OK"	"40143"	"2008"	"2008"	"Female"	"F"	2899	301637	961.1	817.6
	"Tulsa County, OK"	"40143"	"2008"	"2008"	"Male"	"M"	2729	286873	951.3	1128.0
	"Tulsa County, OK"	"40143"	"2009"	"2009"	"Female"	"F"	2591	306187	846.2	724.3
	"Tulsa County, OK"	"40143"	"2009"	"2009"	"Male"	"M"	2663	291561	913.4	1061.0
	"Tulsa County, OK"	"40143"	"2010"	"2010"	"Female"	"F"	2727	308963	882.6	745.9
	"Tulsa County, OK"	"40143"	"2010"	"2010"	"Male"	"M"	2615	294440	888.1	1030.0
	"Tulsa County, OK"	"40143"	"2011"	"2011"	"Female"	"F"	2800	312490	896.0	748.7
	"Tulsa County, OK"	"40143"	"2011"	"2011"	"Male"	"M"	2651	298109	889.3	1004.7
	"Tulsa County, OK"	"40143"	"2012"	"2012"	"Female"	"F"	2782	314648	884.2	739.7
	"Tulsa County, OK"	"40143"	"2012"	"2012"	"Male"	"M"	2708	299168	905.2	1020.2
	"Tulsa County, OK"	"40143"	"2013"	"2013"	"Female"	"F"	2935	319035	920.0	770.5
	"Tulsa County, OK"	"40143"	"2013"	"2013"	"Male"	"M"	2781	303374	916.7	1023.9
	"Tulsa County, OK"	"40143"	"2014"	"2014"	"Female"	"F"	2823	323021	873.9	726.6
	"Tulsa County, OK"	"40143"	"2014"	"2014"	"Male"	"M"	2854	306577	930.9	1015.0
	"Tulsa County, OK"	"40143"	"2015"	"2015"	"Female"	"F"	2796	327809	852.9	708.4
	"Tulsa County, OK"	"40143"	"2015"	"2015"	"Male"	"M"	2935	311433	942.4	1032.4
	"Tulsa County, OK"	"40143"	"2016"	"2016"	"Female"	"F"	2919	329511	885.9	729.3
	"Tulsa County, OK"	"40143"	"2016"	"2016"	"Male"	"M"	2878	313429	918.2	987.3
	"Tulsa County, OK"	"40143"	"2017"	"2017"	"Female"	"F"	3001	330896	906.9	733.7
	"Tulsa County, OK"	"40143"	"2017"	"2017"	"Male"	"M"	3041	315370	964.3	1030.7
	"Tulsa County, OK"	"40143"	"2018"	"2018"	"Female"	"F"	3043	331991	916.6	732.1
	"Tulsa County, OK"	"40143"	"2018"	"2018"	"Male"	"M"	3099	316369	979.6	1022.9
	"Greenville County, SC"	"45045"	"2000"	"2000"	"Female"	"F"	1738	194834	892.0	794.5
	"Greenville County, SC"	"45045"	"2000"	"2000"	"Male"	"M"	1617	184782	875.1	1153.3
	"Greenville County, SC"	"45045"	"2001"	"2001"	"Female"	"F"	1743	197879	880.8	783.2
	"Greenville County, SC"	"45045"	"2001"	"2001"	"Male"	"M"	1625	187901	864.8	1111.5
	"Greenville County, SC"	"45045"	"2002"	"2002"	"Female"	"F"	1727	200006	863.5	765.1
	"Greenville County, SC"	"45045"	"2002"	"2002"	"Male"	"M"	1628	190191	856.0	1106.6
	"Greenville County, SC"	"45045"	"2003"	"2003"	"Female"	"F"	1775	202197	877.9	775.5
	"Greenville County, SC"	"45045"	"2003"	"2003"	"Male"	"M"	1567	192045	816.0	1024.7
	"Greenville County, SC"	"45045"	"2004"	"2004"	"Female"	"F"	1631	204711	796.7	697.4
	"Greenville County, SC"	"45045"	"2004"	"2004"	"Male"	"M"	1540	194608	791.3	998.1
	"Greenville County, SC"	"45045"	"2005"	"2005"	"Female"	"F"	1716	208003	825.0	715.0
	"Greenville County, SC"	"45045"	"2005"	"2005"	"Male"	"M"	1701	197605	860.8	1059.7
	"Greenville County, SC"	"45045"	"2006"	"2006"	"Female"	"F"	1667	213672	780.2	662.9
	"Greenville County, SC"	"45045"	"2006"	"2006"	"Male"	"M"	1721	202285	850.8	1020.2
	"Greenville County, SC"	"45045"	"2007"	"2007"	"Female"	"F"	1808	220076	821.5	704.9
	"Greenville County, SC"	"45045"	"2007"	"2007"	"Male"	"M"	1759	207894	846.1	1000.4
	"Greenville County, SC"	"45045"	"2008"	"2008"	"Female"	"F"	1875	225713	830.7	711.1
	"Greenville County, SC"	"45045"	"2008"	"2008"	"Male"	"M"	1761	213029	826.6	979.3
	"Greenville County, SC"	"45045"	"2009"	"2009"	"Female"	"F"	1810	230020	786.9	668.5
	"Greenville County, SC"	"45045"	"2009"	"2009"	"Male"	"M"	1733	216635	800.0	937.5
	"Greenville County, SC"	"45045"	"2010"	"2010"	"Female"	"F"	1891	232434	813.6	690.3
	"Greenville County, SC"	"45045"	"2010"	"2010"	"Male"	"M"	1803	218791	824.1	944.4
	"Greenville County, SC"	"45045"	"2011"	"2011"	"Female"	"F"	2011	237322	847.4	705.5
	"Greenville County, SC"	"45045"	"2011"	"2011"	"Male"	"M"	1814	223977	809.9	917.9
	"Greenville County, SC"	"45045"	"2012"	"2012"	"Female"	"F"	2002	240737	831.6	680.0
	"Greenville County, SC"	"45045"	"2012"	"2012"	"Male"	"M"	1850	226868	815.5	899.4
	"Greenville County, SC"	"45045"	"2013"	"2013"	"Female"	"F"	1958	243544	804.0	657.1
	"Greenville County, SC"	"45045"	"2013"	"2013"	"Male"	"M"	1962	230722	850.4	924.0
	"Greenville County, SC"	"45045"	"2014"	"2014"	"Female"	"F"	2031	248084	818.7	664.9
	"Greenville County, SC"	"45045"	"2014"	"2014"	"Male"	"M"	1984	234668	845.4	902.3
	"Greenville County, SC"	"45045"	"2015"	"2015"	"Female"	"F"	2174	252857	859.8	695.1
	"Greenville County, SC"	"45045"	"2015"	"2015"	"Male"	"M"	2120	239006	887.0	926.2
	"Greenville County, SC"	"45045"	"2016"	"2016"	"Female"	"F"	2243	256648	874.0	698.6
	"Greenville County, SC"	"45045"	"2016"	"2016"	"Male"	"M"	2181	242118	900.8	919.5
	"Greenville County, SC"	"45045"	"2017"	"2017"	"Female"	"F"	2196	260889	841.7	674.0
	"Greenville County, SC"	"45045"	"2017"	"2017"	"Male"	"M"	2229	245948	906.3	911.1
	"Greenville County, SC"	"45045"	"2018"	"2018"	"Female"	"F"	2214	264849	835.9	659.7
	"Greenville County, SC"	"45045"	"2018"	"2018"	"Male"	"M"	2339	249364	938.0	928.8
	"Davidson County, TN"	"47037"	"2000"	"2000"	"Female"	"F"	2650	294026	901.3	814.7
	"Davidson County, TN"	"47037"	"2000"	"2000"	"Male"	"M"	2410	275865	873.6	1197.7
	"Davidson County, TN"	"47037"	"2001"	"2001"	"Female"	"F"	2690	295782	909.5	822.6
	"Davidson County, TN"	"47037"	"2001"	"2001"	"Male"	"M"	2434	278337	874.5	1199.2
	"Davidson County, TN"	"47037"	"2002"	"2002"	"Female"	"F"	2674	295835	903.9	826.2
	"Davidson County, TN"	"47037"	"2002"	"2002"	"Male"	"M"	2505	278380	899.8	1238.8
	"Davidson County, TN"	"47037"	"2003"	"2003"	"Female"	"F"	2657	297643	892.7	820.5
	"Davidson County, TN"	"47037"	"2003"	"2003"	"Male"	"M"	2535	279588	906.7	1228.3
	"Davidson County, TN"	"47037"	"2004"	"2004"	"Female"	"F"	2490	299873	830.4	766.4
	"Davidson County, TN"	"47037"	"2004"	"2004"	"Male"	"M"	2364	283140	834.9	1117.3
	"Davidson County, TN"	"47037"	"2005"	"2005"	"Female"	"F"	2472	303277	815.1	749.0
	"Davidson County, TN"	"47037"	"2005"	"2005"	"Male"	"M"	2423	286510	845.7	1120.0
	"Davidson County, TN"	"47037"	"2006"	"2006"	"Female"	"F"	2599	307651	844.8	782.0
	"Davidson County, TN"	"47037"	"2006"	"2006"	"Male"	"M"	2509	289946	865.3	1134.3
	"Davidson County, TN"	"47037"	"2007"	"2007"	"Female"	"F"	2634	311227	846.3	789.7
	"Davidson County, TN"	"47037"	"2007"	"2007"	"Male"	"M"	2340	293804	796.4	1052.1
	"Davidson County, TN"	"47037"	"2008"	"2008"	"Female"	"F"	2564	315743	812.1	763.3
	"Davidson County, TN"	"47037"	"2008"	"2008"	"Male"	"M"	2522	296906	849.4	1122.5
	"Davidson County, TN"	"47037"	"2009"	"2009"	"Female"	"F"	2426	320129	757.8	715.6
	"Davidson County, TN"	"47037"	"2009"	"2009"	"Male"	"M"	2509	300879	833.9	1089.4
	"Davidson County, TN"	"47037"	"2010"	"2010"	"Female"	"F"	2550	323141	789.1	744.1
	"Davidson County, TN"	"47037"	"2010"	"2010"	"Male"	"M"	2427	303540	799.6	1048.1
	"Davidson County, TN"	"47037"	"2011"	"2011"	"Female"	"F"	2414	327972	736.0	692.8
	"Davidson County, TN"	"47037"	"2011"	"2011"	"Male"	"M"	2444	307503	794.8	1022.5
	"Davidson County, TN"	"47037"	"2012"	"2012"	"Female"	"F"	2476	334630	739.9	693.8
	"Davidson County, TN"	"47037"	"2012"	"2012"	"Male"	"M"	2509	313665	799.9	1029.2
	"Davidson County, TN"	"47037"	"2013"	"2013"	"Female"	"F"	2606	340313	765.8	720.0
	"Davidson County, TN"	"47037"	"2013"	"2013"	"Male"	"M"	2479	318289	778.9	979.0
	"Davidson County, TN"	"47037"	"2014"	"2014"	"Female"	"F"	2553	346406	737.0	693.2
	"Davidson County, TN"	"47037"	"2014"	"2014"	"Male"	"M"	2621	321941	814.1	1006.9
	"Davidson County, TN"	"47037"	"2015"	"2015"	"Female"	"F"	2629	352100	746.7	703.9
	"Davidson County, TN"	"47037"	"2015"	"2015"	"Male"	"M"	2613	326789	799.6	989.4
	"Davidson County, TN"	"47037"	"2016"	"2016"	"Female"	"F"	2704	354769	762.2	716.6
	"Davidson County, TN"	"47037"	"2016"	"2016"	"Male"	"M"	2729	329641	827.9	1010.8
	"Davidson County, TN"	"47037"	"2017"	"2017"	"Female"	"F"	2650	357863	740.5	687.2
	"Davidson County, TN"	"47037"	"2017"	"2017"	"Male"	"M"	2849	333380	854.6	1023.1
	"Davidson County, TN"	"47037"	"2018"	"2018"	"Female"	"F"	2721	358308	759.4	697.2
	"Davidson County, TN"	"47037"	"2018"	"2018"	"Male"	"M"	2805	334279	839.1	995.4
	"Knox County, TN"	"47093"	"2000"	"2000"	"Female"	"F"	1890	197455	957.2	798.5
	"Knox County, TN"	"47093"	"2000"	"2000"	"Male"	"M"	1728	184577	936.2	1188.5
	"Knox County, TN"	"47093"	"2001"	"2001"	"Female"	"F"	1911	199386	958.4	798.0
	"Knox County, TN"	"47093"	"2001"	"2001"	"Male"	"M"	1675	186437	898.4	1130.8
	"Knox County, TN"	"47093"	"2002"	"2002"	"Female"	"F"	1959	201068	974.3	814.8
	"Knox County, TN"	"47093"	"2002"	"2002"	"Male"	"M"	1743	188375	925.3	1150.7
	"Knox County, TN"	"47093"	"2003"	"2003"	"Female"	"F"	1975	203579	970.1	814.1
	"Knox County, TN"	"47093"	"2003"	"2003"	"Male"	"M"	1690	190684	886.3	1079.4
	"Knox County, TN"	"47093"	"2004"	"2004"	"Female"	"F"	1878	205391	914.4	773.2
	"Knox County, TN"	"47093"	"2004"	"2004"	"Male"	"M"	1739	192916	901.4	1084.4
	"Knox County, TN"	"47093"	"2005"	"2005"	"Female"	"F"	1871	208417	897.7	753.0
	"Knox County, TN"	"47093"	"2005"	"2005"	"Male"	"M"	1758	195817	897.8	1067.4
	"Knox County, TN"	"47093"	"2006"	"2006"	"Female"	"F"	1883	212162	887.5	739.6
	"Knox County, TN"	"47093"	"2006"	"2006"	"Male"	"M"	1685	199623	844.1	979.9
	"Knox County, TN"	"47093"	"2007"	"2007"	"Female"	"F"	1885	215627	874.2	722.9
	"Knox County, TN"	"47093"	"2007"	"2007"	"Male"	"M"	1816	203469	892.5	1027.3
	"Knox County, TN"	"47093"	"2008"	"2008"	"Female"	"F"	2010	218962	918.0	754.4
	"Knox County, TN"	"47093"	"2008"	"2008"	"Male"	"M"	1882	206314	912.2	1040.4
	"Knox County, TN"	"47093"	"2009"	"2009"	"Female"	"F"	1928	220790	873.2	714.4
	"Knox County, TN"	"47093"	"2009"	"2009"	"Male"	"M"	1904	208685	912.4	1028.5
	"Knox County, TN"	"47093"	"2010"	"2010"	"Female"	"F"	1961	222141	882.8	712.9
	"Knox County, TN"	"47093"	"2010"	"2010"	"Male"	"M"	2003	210085	953.4	1056.2
	"Knox County, TN"	"47093"	"2011"	"2011"	"Female"	"F"	2015	224315	898.3	719.1
	"Knox County, TN"	"47093"	"2011"	"2011"	"Male"	"M"	1985	212614	933.6	1021.1
	"Knox County, TN"	"47093"	"2012"	"2012"	"Female"	"F"	2098	226574	926.0	730.4
	"Knox County, TN"	"47093"	"2012"	"2012"	"Male"	"M"	2014	214737	937.9	1011.5
	"Knox County, TN"	"47093"	"2013"	"2013"	"Female"	"F"	2047	228552	895.6	700.7
	"Knox County, TN"	"47093"	"2013"	"2013"	"Male"	"M"	1956	216070	905.3	958.8
	"Knox County, TN"	"47093"	"2014"	"2014"	"Female"	"F"	2277	230664	987.2	772.7
	"Knox County, TN"	"47093"	"2014"	"2014"	"Male"	"M"	2200	217980	1009.3	1047.5
	"Knox County, TN"	"47093"	"2015"	"2015"	"Female"	"F"	2177	231868	938.9	731.0
	"Knox County, TN"	"47093"	"2015"	"2015"	"Male"	"M"	2152	219456	980.6	1002.9
	"Knox County, TN"	"47093"	"2016"	"2016"	"Female"	"F"	2231	234563	951.1	731.6
	"Knox County, TN"	"47093"	"2016"	"2016"	"Male"	"M"	2182	221569	984.8	984.2
	"Knox County, TN"	"47093"	"2017"	"2017"	"Female"	"F"	2292	237448	965.3	745.3
	"Knox County, TN"	"47093"	"2017"	"2017"	"Male"	"M"	2290	224412	1020.4	1023.3
	"Knox County, TN"	"47093"	"2018"	"2018"	"Female"	"F"	2335	239283	975.8	752.3
	"Knox County, TN"	"47093"	"2018"	"2018"	"Male"	"M"	2441	226006	1080.1	1063.4
	"Shelby County, TN"	"47157"	"2000"	"2000"	"Female"	"F"	4181	468827	891.8	914.6
	"Shelby County, TN"	"47157"	"2000"	"2000"	"Male"	"M"	4018	428645	937.4	1376.6
	"Shelby County, TN"	"47157"	"2001"	"2001"	"Female"	"F"	4142	469767	881.7	901.4
	"Shelby County, TN"	"47157"	"2001"	"2001"	"Male"	"M"	3679	429578	856.4	1242.9
	"Shelby County, TN"	"47157"	"2002"	"2002"	"Female"	"F"	4107	471772	870.5	894.7
	"Shelby County, TN"	"47157"	"2002"	"2002"	"Male"	"M"	3838	430862	890.8	1284.3
	"Shelby County, TN"	"47157"	"2003"	"2003"	"Female"	"F"	4040	474432	851.5	874.8
	"Shelby County, TN"	"47157"	"2003"	"2003"	"Male"	"M"	3748	432301	867.0	1242.2
	"Shelby County, TN"	"47157"	"2004"	"2004"	"Female"	"F"	3889	474874	819.0	838.4
	"Shelby County, TN"	"47157"	"2004"	"2004"	"Male"	"M"	3675	434769	845.3	1202.3
	"Shelby County, TN"	"47157"	"2005"	"2005"	"Female"	"F"	3996	476712	838.2	854.5
	"Shelby County, TN"	"47157"	"2005"	"2005"	"Male"	"M"	3907	436489	895.1	1232.4
	"Shelby County, TN"	"47157"	"2006"	"2006"	"Female"	"F"	3817	481023	793.5	802.1
	"Shelby County, TN"	"47157"	"2006"	"2006"	"Male"	"M"	3716	439083	846.3	1152.3
	"Shelby County, TN"	"47157"	"2007"	"2007"	"Female"	"F"	3836	481027	797.5	798.8
	"Shelby County, TN"	"47157"	"2007"	"2007"	"Male"	"M"	3790	440092	861.2	1168.3
	"Shelby County, TN"	"47157"	"2008"	"2008"	"Female"	"F"	3938	481607	817.7	808.6
	"Shelby County, TN"	"47157"	"2008"	"2008"	"Male"	"M"	3599	439078	819.7	1097.7
	"Shelby County, TN"	"47157"	"2009"	"2009"	"Female"	"F"	3768	482805	780.4	762.6
	"Shelby County, TN"	"47157"	"2009"	"2009"	"Male"	"M"	3733	439736	848.9	1110.2
	"Shelby County, TN"	"47157"	"2010"	"2010"	"Female"	"F"	3818	484992	787.2	767.7
	"Shelby County, TN"	"47157"	"2010"	"2010"	"Male"	"M"	3737	442652	844.2	1109.3
	"Shelby County, TN"	"47157"	"2011"	"2011"	"Female"	"F"	3824	488948	782.1	740.7
	"Shelby County, TN"	"47157"	"2011"	"2011"	"Male"	"M"	3636	446140	815.0	1029.2
	"Shelby County, TN"	"47157"	"2012"	"2012"	"Female"	"F"	3829	491611	778.9	732.2
	"Shelby County, TN"	"47157"	"2012"	"2012"	"Male"	"M"	3890	449153	866.1	1081.8
	"Shelby County, TN"	"47157"	"2013"	"2013"	"Female"	"F"	3976	491565	808.8	752.5
	"Shelby County, TN"	"47157"	"2013"	"2013"	"Male"	"M"	3966	447900	885.5	1076.9
	"Shelby County, TN"	"47157"	"2014"	"2014"	"Female"	"F"	3877	491679	788.5	724.8
	"Shelby County, TN"	"47157"	"2014"	"2014"	"Male"	"M"	4036	447124	902.7	1078.7
	"Shelby County, TN"	"47157"	"2015"	"2015"	"Female"	"F"	4064	491423	827.0	741.7
	"Shelby County, TN"	"47157"	"2015"	"2015"	"Male"	"M"	4178	446646	935.4	1092.2
	"Shelby County, TN"	"47157"	"2016"	"2016"	"Female"	"F"	4001	489831	816.8	722.7
	"Shelby County, TN"	"47157"	"2016"	"2016"	"Male"	"M"	4128	444772	928.1	1057.4
	"Shelby County, TN"	"47157"	"2017"	"2017"	"Female"	"F"	4035	491208	821.4	717.3
	"Shelby County, TN"	"47157"	"2017"	"2017"	"Male"	"M"	4235	445753	950.1	1071.7
	"Shelby County, TN"	"47157"	"2018"	"2018"	"Female"	"F"	4129	491242	840.5	717.5
	"Shelby County, TN"	"47157"	"2018"	"2018"	"Male"	"M"	4399	444522	989.6	1089.3
	"Richmond city, VA"	"51760"	"2000"	"2000"	"Female"	"F"	1295	105722	1224.9	985.8
	"Richmond city, VA"	"51760"	"2000"	"2000"	"Male"	"M"	1176	92068	1277.3	1543.6
	"Richmond city, VA"	"51760"	"2001"	"2001"	"Female"	"F"	1188	104863	1132.9	936.6
	"Richmond city, VA"	"51760"	"2001"	"2001"	"Male"	"M"	1113	92712	1200.5	1481.5
	"Richmond city, VA"	"51760"	"2002"	"2002"	"Female"	"F"	1169	104901	1114.4	920.1
	"Richmond city, VA"	"51760"	"2002"	"2002"	"Male"	"M"	1142	92612	1233.1	1508.1
	"Richmond city, VA"	"51760"	"2003"	"2003"	"Female"	"F"	1200	104470	1148.7	964.6
	"Richmond city, VA"	"51760"	"2003"	"2003"	"Male"	"M"	1177	92836	1267.8	1558.6
	"Richmond city, VA"	"51760"	"2004"	"2004"	"Female"	"F"	1049	104213	1006.6	857.2
	"Richmond city, VA"	"51760"	"2004"	"2004"	"Male"	"M"	1058	92665	1141.7	1408.8
	"Richmond city, VA"	"51760"	"2005"	"2005"	"Female"	"F"	1026	104397	982.8	848.7
	"Richmond city, VA"	"51760"	"2005"	"2005"	"Male"	"M"	1126	93068	1209.9	1470.1
	"Richmond city, VA"	"51760"	"2006"	"2006"	"Female"	"F"	1056	104803	1007.6	877.5
	"Richmond city, VA"	"51760"	"2006"	"2006"	"Male"	"M"	1014	93815	1080.9	1296.9
	"Richmond city, VA"	"51760"	"2007"	"2007"	"Female"	"F"	1016	105580	962.3	837.3
	"Richmond city, VA"	"51760"	"2007"	"2007"	"Male"	"M"	1049	94621	1108.6	1341.6
	"Richmond city, VA"	"51760"	"2008"	"2008"	"Female"	"F"	1016	106335	955.5	841.1
	"Richmond city, VA"	"51760"	"2008"	"2008"	"Male"	"M"	927	95919	966.4	1181.2
	"Richmond city, VA"	"51760"	"2009"	"2009"	"Female"	"F"	964	106848	902.2	802.3
	"Richmond city, VA"	"51760"	"2009"	"2009"	"Male"	"M"	932	96830	962.5	1151.0
	"Richmond city, VA"	"51760"	"2010"	"2010"	"Female"	"F"	948	106883	887.0	782.7
