"Notes"	"County"	"County Code"	"Year"	"Year Code"	"Race"	"Race Code"	Deaths	Population	Crude Rate	Age Adjusted Rate
	"Hamilton County, OH"	"39061"	"2007"	"2007"	"White"	"2106-3"	5565	557635	998.0	768.3
	"Hamilton County, OH"	"39061"	"2008"	"2008"	"Black or African American"	"2054-5"	1633	209157	780.8	974.9
	"Hamilton County, OH"	"39061"	"2008"	"2008"	"White"	"2106-3"	5605	553021	1013.5	772.1
	"Hamilton County, OH"	"39061"	"2009"	"2009"	"Black or African American"	"2054-5"	1654	210910	784.2	970.7
	"Hamilton County, OH"	"39061"	"2009"	"2009"	"White"	"2106-3"	5432	551904	984.2	745.9
	"Hamilton County, OH"	"39061"	"2010"	"2010"	"Black or African American"	"2054-5"	1613	211924	761.1	933.2
	"Hamilton County, OH"	"39061"	"2010"	"2010"	"White"	"2106-3"	5364	549849	975.5	733.6
	"Hamilton County, OH"	"39061"	"2011"	"2011"	"Black or African American"	"2054-5"	1641	210988	777.8	937.1
	"Hamilton County, OH"	"39061"	"2011"	"2011"	"White"	"2106-3"	5518	547701	1007.5	752.5
	"Hamilton County, OH"	"39061"	"2012"	"2012"	"Black or African American"	"2054-5"	1592	212387	749.6	880.4
	"Hamilton County, OH"	"39061"	"2012"	"2012"	"White"	"2106-3"	5314	546723	972.0	719.4
	"Hamilton County, OH"	"39061"	"2013"	"2013"	"Black or African American"	"2054-5"	1630	214107	761.3	878.7
	"Hamilton County, OH"	"39061"	"2013"	"2013"	"White"	"2106-3"	5378	546297	984.4	721.2
	"Hamilton County, OH"	"39061"	"2014"	"2014"	"Black or African American"	"2054-5"	1719	215477	797.8	908.2
	"Hamilton County, OH"	"39061"	"2014"	"2014"	"White"	"2106-3"	5549	545335	1017.5	740.7
	"Hamilton County, OH"	"39061"	"2015"	"2015"	"Black or African American"	"2054-5"	1762	216689	813.1	915.1
	"Hamilton County, OH"	"39061"	"2015"	"2015"	"White"	"2106-3"	5541	543284	1019.9	741.2
	"Hamilton County, OH"	"39061"	"2016"	"2016"	"Black or African American"	"2054-5"	1778	219030	811.8	897.5
	"Hamilton County, OH"	"39061"	"2016"	"2016"	"White"	"2106-3"	5324	540691	984.7	706.8
	"Hamilton County, OH"	"39061"	"2017"	"2017"	"Black or African American"	"2054-5"	1836	221201	830.0	901.8
	"Hamilton County, OH"	"39061"	"2017"	"2017"	"White"	"2106-3"	5535	540037	1024.9	729.2
	"Hamilton County, OH"	"39061"	"2018"	"2018"	"Black or African American"	"2054-5"	1815	222508	815.7	874.4
	"Hamilton County, OH"	"39061"	"2018"	"2018"	"White"	"2106-3"	5446	538786	1010.8	721.2
	"Montgomery County, OH"	"39113"	"2000"	"2000"	"Black or African American"	"2054-5"	923	113576	812.7	1036.2
	"Montgomery County, OH"	"39113"	"2000"	"2000"	"White"	"2106-3"	4273	428560	997.1	872.7
	"Montgomery County, OH"	"39113"	"2001"	"2001"	"Black or African American"	"2054-5"	936	114254	819.2	1025.1
	"Montgomery County, OH"	"39113"	"2001"	"2001"	"White"	"2106-3"	4209	423711	993.4	853.9
	"Montgomery County, OH"	"39113"	"2002"	"2002"	"Black or African American"	"2054-5"	953	114774	830.3	1024.9
	"Montgomery County, OH"	"39113"	"2002"	"2002"	"White"	"2106-3"	4187	420109	996.6	841.1
	"Montgomery County, OH"	"39113"	"2003"	"2003"	"Black or African American"	"2054-5"	954	115347	827.1	998.7
	"Montgomery County, OH"	"39113"	"2003"	"2003"	"White"	"2106-3"	4157	417130	996.6	824.8
	"Montgomery County, OH"	"39113"	"2004"	"2004"	"Black or African American"	"2054-5"	943	115603	815.7	980.3
	"Montgomery County, OH"	"39113"	"2004"	"2004"	"White"	"2106-3"	3921	413958	947.2	768.4
	"Montgomery County, OH"	"39113"	"2005"	"2005"	"Black or African American"	"2054-5"	954	116106	821.7	965.6
	"Montgomery County, OH"	"39113"	"2005"	"2005"	"White"	"2106-3"	3940	410023	960.9	760.9
	"Montgomery County, OH"	"39113"	"2006"	"2006"	"Black or African American"	"2054-5"	977	115991	842.3	961.9
	"Montgomery County, OH"	"39113"	"2006"	"2006"	"White"	"2106-3"	3887	406220	956.9	745.8
	"Montgomery County, OH"	"39113"	"2007"	"2007"	"Black or African American"	"2054-5"	936	116313	804.7	917.5
	"Montgomery County, OH"	"39113"	"2007"	"2007"	"White"	"2106-3"	3863	402127	960.6	734.9
	"Montgomery County, OH"	"39113"	"2008"	"2008"	"Black or African American"	"2054-5"	998	116378	857.6	950.7
	"Montgomery County, OH"	"39113"	"2008"	"2008"	"White"	"2106-3"	4194	398505	1052.4	782.5
	"Montgomery County, OH"	"39113"	"2009"	"2009"	"Black or African American"	"2054-5"	941	116000	811.2	882.1
	"Montgomery County, OH"	"39113"	"2009"	"2009"	"White"	"2106-3"	3968	395738	1002.7	738.3
	"Montgomery County, OH"	"39113"	"2010"	"2010"	"Black or African American"	"2054-5"	942	116419	809.1	869.5
	"Montgomery County, OH"	"39113"	"2010"	"2010"	"White"	"2106-3"	4121	394467	1044.7	748.6
	"Montgomery County, OH"	"39113"	"2011"	"2011"	"Black or African American"	"2054-5"	959	116377	824.0	841.5
	"Montgomery County, OH"	"39113"	"2011"	"2011"	"White"	"2106-3"	4142	396297	1045.2	723.6
	"Montgomery County, OH"	"39113"	"2012"	"2012"	"Black or African American"	"2054-5"	955	116418	820.3	841.8
	"Montgomery County, OH"	"39113"	"2012"	"2012"	"White"	"2106-3"	4131	392199	1053.3	739.1
	"Montgomery County, OH"	"39113"	"2013"	"2013"	"Black or African American"	"2054-5"	1032	116465	886.1	902.0
	"Montgomery County, OH"	"39113"	"2013"	"2013"	"White"	"2106-3"	4175	392838	1062.8	731.7
	"Montgomery County, OH"	"39113"	"2014"	"2014"	"Black or African American"	"2054-5"	1054	116684	903.3	898.1
	"Montgomery County, OH"	"39113"	"2014"	"2014"	"White"	"2106-3"	4201	388868	1080.3	731.8
	"Montgomery County, OH"	"39113"	"2015"	"2015"	"Black or African American"	"2054-5"	1056	116858	903.7	889.9
	"Montgomery County, OH"	"39113"	"2015"	"2015"	"White"	"2106-3"	4342	387054	1121.8	753.9
	"Montgomery County, OH"	"39113"	"2016"	"2016"	"Black or African American"	"2054-5"	1103	117455	939.1	902.3
	"Montgomery County, OH"	"39113"	"2016"	"2016"	"White"	"2106-3"	4323	384420	1124.6	745.9
	"Montgomery County, OH"	"39113"	"2017"	"2017"	"Black or African American"	"2054-5"	1098	118125	929.5	892.3
	"Montgomery County, OH"	"39113"	"2017"	"2017"	"White"	"2106-3"	4441	382670	1160.5	770.0
	"Montgomery County, OH"	"39113"	"2018"	"2018"	"Black or African American"	"2054-5"	1122	118530	946.6	904.5
	"Montgomery County, OH"	"39113"	"2018"	"2018"	"White"	"2106-3"	4555	381847	1192.9	778.7
	"Oklahoma County, OK"	"40109"	"2000"	"2000"	"Black or African American"	"2054-5"	720	103133	698.1	1142.8
	"Oklahoma County, OK"	"40109"	"2000"	"2000"	"White"	"2106-3"	4967	455735	1089.9	929.8
	"Oklahoma County, OK"	"40109"	"2001"	"2001"	"Black or African American"	"2054-5"	718	104309	688.3	1131.7
	"Oklahoma County, OK"	"40109"	"2001"	"2001"	"White"	"2106-3"	4993	453215	1101.7	933.4
	"Oklahoma County, OK"	"40109"	"2002"	"2002"	"Black or African American"	"2054-5"	758	105879	715.9	1161.7
	"Oklahoma County, OK"	"40109"	"2002"	"2002"	"White"	"2106-3"	4986	451843	1103.5	930.2
	"Oklahoma County, OK"	"40109"	"2003"	"2003"	"Black or African American"	"2054-5"	737	107042	688.5	1104.1
	"Oklahoma County, OK"	"40109"	"2003"	"2003"	"White"	"2106-3"	4968	449026	1106.4	923.6
	"Oklahoma County, OK"	"40109"	"2004"	"2004"	"Black or African American"	"2054-5"	764	108369	705.0	1137.9
	"Oklahoma County, OK"	"40109"	"2004"	"2004"	"White"	"2106-3"	4602	445868	1032.1	853.0
	"Oklahoma County, OK"	"40109"	"2005"	"2005"	"Black or African American"	"2054-5"	733	109803	667.6	1055.0
	"Oklahoma County, OK"	"40109"	"2005"	"2005"	"White"	"2106-3"	4878	444394	1097.7	892.2
	"Oklahoma County, OK"	"40109"	"2006"	"2006"	"Black or African American"	"2054-5"	772	111349	693.3	1067.6
	"Oklahoma County, OK"	"40109"	"2006"	"2006"	"White"	"2106-3"	4611	444148	1038.2	827.1
	"Oklahoma County, OK"	"40109"	"2007"	"2007"	"Black or African American"	"2054-5"	806	112943	713.6	1110.0
	"Oklahoma County, OK"	"40109"	"2007"	"2007"	"White"	"2106-3"	4671	442681	1055.2	826.6
	"Oklahoma County, OK"	"40109"	"2008"	"2008"	"Black or African American"	"2054-5"	763	114260	667.8	983.9
	"Oklahoma County, OK"	"40109"	"2008"	"2008"	"White"	"2106-3"	4862	441696	1100.8	855.8
	"Oklahoma County, OK"	"40109"	"2009"	"2009"	"Black or African American"	"2054-5"	784	116882	670.8	977.9
	"Oklahoma County, OK"	"40109"	"2009"	"2009"	"White"	"2106-3"	4626	442163	1046.2	802.3
	"Oklahoma County, OK"	"40109"	"2010"	"2010"	"Black or African American"	"2054-5"	822	118592	693.1	1009.2
	"Oklahoma County, OK"	"40109"	"2010"	"2010"	"White"	"2106-3"	4832	441721	1093.9	837.2
	"Oklahoma County, OK"	"40109"	"2011"	"2011"	"Black or African American"	"2054-5"	785	119546	656.7	921.4
	"Oklahoma County, OK"	"40109"	"2011"	"2011"	"White"	"2106-3"	4933	447695	1101.9	832.1
	"Oklahoma County, OK"	"40109"	"2012"	"2012"	"Black or African American"	"2054-5"	798	122415	651.9	962.9
	"Oklahoma County, OK"	"40109"	"2012"	"2012"	"White"	"2106-3"	4698	450280	1043.4	792.3
	"Oklahoma County, OK"	"40109"	"2013"	"2013"	"Black or African American"	"2054-5"	864	124827	692.2	951.0
	"Oklahoma County, OK"	"40109"	"2013"	"2013"	"White"	"2106-3"	5034	456725	1102.2	838.8
	"Oklahoma County, OK"	"40109"	"2014"	"2014"	"Black or African American"	"2054-5"	893	126560	705.6	956.7
	"Oklahoma County, OK"	"40109"	"2014"	"2014"	"White"	"2106-3"	5024	459551	1093.2	829.5
	"Oklahoma County, OK"	"40109"	"2015"	"2015"	"Black or African American"	"2054-5"	908	128662	705.7	952.8
	"Oklahoma County, OK"	"40109"	"2015"	"2015"	"White"	"2106-3"	5005	461816	1083.8	813.2
	"Oklahoma County, OK"	"40109"	"2016"	"2016"	"Black or African American"	"2054-5"	853	130645	652.9	860.9
	"Oklahoma County, OK"	"40109"	"2016"	"2016"	"White"	"2106-3"	4919	461055	1066.9	793.2
	"Oklahoma County, OK"	"40109"	"2017"	"2017"	"Black or African American"	"2054-5"	949	131605	721.1	940.7
	"Oklahoma County, OK"	"40109"	"2017"	"2017"	"White"	"2106-3"	5132	459014	1118.0	828.1
	"Oklahoma County, OK"	"40109"	"2018"	"2018"	"Black or African American"	"2054-5"	950	132582	716.5	916.1
	"Oklahoma County, OK"	"40109"	"2018"	"2018"	"White"	"2106-3"	5071	459614	1103.3	800.9
	"Tulsa County, OK"	"40143"	"2000"	"2000"	"Black or African American"	"2054-5"	471	64528	729.9	1233.5
	"Tulsa County, OK"	"40143"	"2000"	"2000"	"White"	"2106-3"	4164	422387	985.8	900.6
	"Tulsa County, OK"	"40143"	"2001"	"2001"	"Black or African American"	"2054-5"	451	64773	696.3	1177.0
	"Tulsa County, OK"	"40143"	"2001"	"2001"	"White"	"2106-3"	4223	420731	1003.7	911.1
	"Tulsa County, OK"	"40143"	"2002"	"2002"	"Black or African American"	"2054-5"	466	65098	715.8	1226.2
	"Tulsa County, OK"	"40143"	"2002"	"2002"	"White"	"2106-3"	4226	419311	1007.8	909.8
	"Tulsa County, OK"	"40143"	"2003"	"2003"	"Black or African American"	"2054-5"	491	65247	752.5	1294.2
	"Tulsa County, OK"	"40143"	"2003"	"2003"	"White"	"2106-3"	4220	415029	1016.8	900.1
	"Tulsa County, OK"	"40143"	"2004"	"2004"	"Black or African American"	"2054-5"	450	65215	690.0	1230.5
	"Tulsa County, OK"	"40143"	"2004"	"2004"	"White"	"2106-3"	3907	410150	952.6	823.7
	"Tulsa County, OK"	"40143"	"2005"	"2005"	"Black or African American"	"2054-5"	472	65379	721.9	1224.9
	"Tulsa County, OK"	"40143"	"2005"	"2005"	"White"	"2106-3"	4318	408037	1058.2	899.5
	"Tulsa County, OK"	"40143"	"2006"	"2006"	"Black or African American"	"2054-5"	507	66422	763.3	1264.7
	"Tulsa County, OK"	"40143"	"2006"	"2006"	"White"	"2106-3"	4111	408185	1007.1	839.7
	"Tulsa County, OK"	"40143"	"2007"	"2007"	"Black or African American"	"2054-5"	468	67292	695.5	1135.1
	"Tulsa County, OK"	"40143"	"2007"	"2007"	"White"	"2106-3"	4156	408494	1017.4	832.5
	"Tulsa County, OK"	"40143"	"2008"	"2008"	"Black or African American"	"2054-5"	447	67860	658.7	1060.4
	"Tulsa County, OK"	"40143"	"2008"	"2008"	"White"	"2106-3"	4338	409214	1060.1	856.9
	"Tulsa County, OK"	"40143"	"2009"	"2009"	"Black or African American"	"2054-5"	435	69405	626.8	997.9
	"Tulsa County, OK"	"40143"	"2009"	"2009"	"White"	"2106-3"	3988	410434	971.7	773.5
	"Tulsa County, OK"	"40143"	"2010"	"2010"	"Black or African American"	"2054-5"	463	70399	657.7	1053.1
	"Tulsa County, OK"	"40143"	"2010"	"2010"	"White"	"2106-3"	4036	410964	982.1	769.2
	"Tulsa County, OK"	"40143"	"2011"	"2011"	"Black or African American"	"2054-5"	487	70794	687.9	1100.3
	"Tulsa County, OK"	"40143"	"2011"	"2011"	"White"	"2106-3"	4101	414273	989.9	758.6
	"Tulsa County, OK"	"40143"	"2012"	"2012"	"Black or African American"	"2054-5"	476	71486	665.9	1010.3
	"Tulsa County, OK"	"40143"	"2012"	"2012"	"White"	"2106-3"	4145	414464	1000.1	767.6
	"Tulsa County, OK"	"40143"	"2013"	"2013"	"Black or African American"	"2054-5"	521	72117	722.4	1106.7
	"Tulsa County, OK"	"40143"	"2013"	"2013"	"White"	"2106-3"	4306	418209	1029.6	782.5
	"Tulsa County, OK"	"40143"	"2014"	"2014"	"Black or African American"	"2054-5"	517	73214	706.1	1051.7
	"Tulsa County, OK"	"40143"	"2014"	"2014"	"White"	"2106-3"	4248	419989	1011.5	759.2
	"Tulsa County, OK"	"40143"	"2015"	"2015"	"Black or African American"	"2054-5"	521	74471	699.6	1022.9
	"Tulsa County, OK"	"40143"	"2015"	"2015"	"White"	"2106-3"	4253	423081	1005.2	750.9
	"Tulsa County, OK"	"40143"	"2016"	"2016"	"Black or African American"	"2054-5"	525	75007	699.9	1010.9
	"Tulsa County, OK"	"40143"	"2016"	"2016"	"White"	"2106-3"	4295	422529	1016.5	749.7
	"Tulsa County, OK"	"40143"	"2017"	"2017"	"Black or African American"	"2054-5"	533	75486	706.1	1000.4
	"Tulsa County, OK"	"40143"	"2017"	"2017"	"White"	"2106-3"	4500	420601	1069.9	767.0
	"Tulsa County, OK"	"40143"	"2018"	"2018"	"Black or African American"	"2054-5"	548	75791	723.0	1040.6
	"Tulsa County, OK"	"40143"	"2018"	"2018"	"White"	"2106-3"	4499	419438	1072.6	751.6
	"Greenville County, SC"	"45045"	"2000"	"2000"	"Black or African American"	"2054-5"	552	69950	789.1	1139.3
	"Greenville County, SC"	"45045"	"2000"	"2000"	"White"	"2106-3"	2516	289056	870.4	835.6
	"Greenville County, SC"	"45045"	"2001"	"2001"	"Black or African American"	"2054-5"	562	71122	790.2	1142.0
	"Greenville County, SC"	"45045"	"2001"	"2001"	"White"	"2106-3"	2466	291668	845.5	804.4
	"Greenville County, SC"	"45045"	"2002"	"2002"	"Black or African American"	"2054-5"	552	71654	770.4	1123.0
	"Greenville County, SC"	"45045"	"2002"	"2002"	"White"	"2106-3"	2528	293223	862.1	810.2
	"Greenville County, SC"	"45045"	"2003"	"2003"	"Black or African American"	"2054-5"	553	72313	764.7	1102.1
	"Greenville County, SC"	"45045"	"2003"	"2003"	"White"	"2106-3"	2531	294349	859.9	792.7
	"Greenville County, SC"	"45045"	"2004"	"2004"	"Black or African American"	"2054-5"	507	73382	690.9	982.7
	"Greenville County, SC"	"45045"	"2004"	"2004"	"White"	"2106-3"	2387	295943	806.6	729.7
	"Greenville County, SC"	"45045"	"2005"	"2005"	"Black or African American"	"2054-5"	503	74591	674.3	946.7
	"Greenville County, SC"	"45045"	"2005"	"2005"	"White"	"2106-3"	2504	298598	838.6	746.8
	"Greenville County, SC"	"45045"	"2006"	"2006"	"Black or African American"	"2054-5"	522	76253	684.6	942.5
	"Greenville County, SC"	"45045"	"2006"	"2006"	"White"	"2106-3"	2526	304042	830.8	721.7
	"Greenville County, SC"	"45045"	"2007"	"2007"	"Black or African American"	"2054-5"	583	78209	745.4	1041.9
	"Greenville County, SC"	"45045"	"2007"	"2007"	"White"	"2106-3"	2616	310062	843.7	724.9
	"Greenville County, SC"	"45045"	"2008"	"2008"	"Black or African American"	"2054-5"	562	80015	702.4	1011.8
	"Greenville County, SC"	"45045"	"2008"	"2008"	"White"	"2106-3"	2660	315732	842.5	717.5
	"Greenville County, SC"	"45045"	"2009"	"2009"	"Black or African American"	"2054-5"	490	81484	601.3	848.2
	"Greenville County, SC"	"45045"	"2009"	"2009"	"White"	"2106-3"	2640	319538	826.2	694.5
	"Greenville County, SC"	"45045"	"2010"	"2010"	"Black or African American"	"2054-5"	515	82807	621.9	863.3
	"Greenville County, SC"	"45045"	"2010"	"2010"	"White"	"2106-3"	2799	321195	871.4	719.0
	"Greenville County, SC"	"45045"	"2011"	"2011"	"Black or African American"	"2054-5"	621	85147	729.3	999.6
	"Greenville County, SC"	"45045"	"2011"	"2011"	"White"	"2106-3"	2794	326312	856.2	694.9
	"Greenville County, SC"	"45045"	"2012"	"2012"	"Black or African American"	"2054-5"	568	86430	657.2	879.2
	"Greenville County, SC"	"45045"	"2012"	"2012"	"White"	"2106-3"	2881	329748	873.7	696.7
	"Greenville County, SC"	"45045"	"2013"	"2013"	"Black or African American"	"2054-5"	554	87673	631.9	828.7
	"Greenville County, SC"	"45045"	"2013"	"2013"	"White"	"2106-3"	2940	333375	881.9	691.7
	"Greenville County, SC"	"45045"	"2014"	"2014"	"Black or African American"	"2054-5"	548	89416	612.9	791.1
	"Greenville County, SC"	"45045"	"2014"	"2014"	"White"	"2106-3"	3026	338479	894.0	696.1
	"Greenville County, SC"	"45045"	"2015"	"2015"	"Black or African American"	"2054-5"	628	91329	687.6	861.9
	"Greenville County, SC"	"45045"	"2015"	"2015"	"White"	"2106-3"	3170	344076	921.3	706.4
	"Greenville County, SC"	"45045"	"2016"	"2016"	"Black or African American"	"2054-5"	649	92731	699.9	862.1
	"Greenville County, SC"	"45045"	"2016"	"2016"	"White"	"2106-3"	3255	348078	935.1	706.9
	"Greenville County, SC"	"45045"	"2017"	"2017"	"Black or African American"	"2054-5"	623	93967	663.0	796.3
	"Greenville County, SC"	"45045"	"2017"	"2017"	"White"	"2106-3"	3293	351912	935.7	703.8
	"Greenville County, SC"	"45045"	"2018"	"2018"	"Black or African American"	"2054-5"	651	95220	683.7	802.7
	"Greenville County, SC"	"45045"	"2018"	"2018"	"White"	"2106-3"	3299	355877	927.0	683.9
	"Davidson County, TN"	"47037"	"2000"	"2000"	"Black or African American"	"2054-5"	1120	149939	747.0	1158.3
	"Davidson County, TN"	"47037"	"2000"	"2000"	"White"	"2106-3"	3443	377327	912.5	839.7
	"Davidson County, TN"	"47037"	"2001"	"2001"	"Black or African American"	"2054-5"	1103	152672	722.5	1148.4
	"Davidson County, TN"	"47037"	"2001"	"2001"	"White"	"2106-3"	3527	375263	939.9	853.9
	"Davidson County, TN"	"47037"	"2002"	"2002"	"Black or African American"	"2054-5"	1130	154359	732.1	1173.7
	"Davidson County, TN"	"47037"	"2002"	"2002"	"White"	"2106-3"	3586	370070	969.0	875.7
	"Davidson County, TN"	"47037"	"2003"	"2003"	"Black or African American"	"2054-5"	1176	156598	751.0	1181.7
	"Davidson County, TN"	"47037"	"2003"	"2003"	"White"	"2106-3"	3535	367093	963.0	863.2
	"Davidson County, TN"	"47037"	"2004"	"2004"	"Black or African American"	"2054-5"	1064	159446	667.3	1050.9
	"Davidson County, TN"	"47037"	"2004"	"2004"	"White"	"2106-3"	3291	365514	900.4	799.1
	"Davidson County, TN"	"47037"	"2005"	"2005"	"Black or African American"	"2054-5"	1088	162826	668.2	1036.7
	"Davidson County, TN"	"47037"	"2005"	"2005"	"White"	"2106-3"	3285	364336	901.6	791.1
	"Davidson County, TN"	"47037"	"2006"	"2006"	"Black or African American"	"2054-5"	1142	166781	684.7	1079.6
	"Davidson County, TN"	"47037"	"2006"	"2006"	"White"	"2106-3"	3418	363521	940.2	817.2
	"Davidson County, TN"	"47037"	"2007"	"2007"	"Black or African American"	"2054-5"	1088	169323	642.6	1010.7
	"Davidson County, TN"	"47037"	"2007"	"2007"	"White"	"2106-3"	3391	362907	934.4	807.4
	"Davidson County, TN"	"47037"	"2008"	"2008"	"Black or African American"	"2054-5"	1123	171965	653.0	1041.5
	"Davidson County, TN"	"47037"	"2008"	"2008"	"White"	"2106-3"	3434	363831	943.8	812.8
	"Davidson County, TN"	"47037"	"2009"	"2009"	"Black or African American"	"2054-5"	1148	174745	657.0	993.9
	"Davidson County, TN"	"47037"	"2009"	"2009"	"White"	"2106-3"	3212	365685	878.4	754.1
	"Davidson County, TN"	"47037"	"2010"	"2010"	"Black or African American"	"2054-5"	1094	176851	618.6	940.7
	"Davidson County, TN"	"47037"	"2010"	"2010"	"White"	"2106-3"	3329	366275	908.9	781.8
	"Davidson County, TN"	"47037"	"2011"	"2011"	"Black or African American"	"2054-5"	1103	178004	619.6	909.4
	"Davidson County, TN"	"47037"	"2011"	"2011"	"White"	"2106-3"	3236	371430	871.2	744.4
	"Davidson County, TN"	"47037"	"2012"	"2012"	"Black or African American"	"2054-5"	1102	183498	600.6	876.9
	"Davidson County, TN"	"47037"	"2012"	"2012"	"White"	"2106-3"	3290	376624	873.6	746.2
	"Davidson County, TN"	"47037"	"2013"	"2013"	"Black or African American"	"2054-5"	1161	186142	623.7	889.3
	"Davidson County, TN"	"47037"	"2013"	"2013"	"White"	"2106-3"	3275	382586	856.0	727.8
	"Davidson County, TN"	"47037"	"2014"	"2014"	"Black or African American"	"2054-5"	1177	188844	623.3	869.6
	"Davidson County, TN"	"47037"	"2014"	"2014"	"White"	"2106-3"	3319	387250	857.1	730.9
	"Davidson County, TN"	"47037"	"2015"	"2015"	"Black or African American"	"2054-5"	1197	191447	625.2	868.3
	"Davidson County, TN"	"47037"	"2015"	"2015"	"White"	"2106-3"	3331	392436	848.8	724.3
	"Davidson County, TN"	"47037"	"2016"	"2016"	"Black or African American"	"2054-5"	1209	193204	625.8	845.5
	"Davidson County, TN"	"47037"	"2016"	"2016"	"White"	"2106-3"	3402	393381	864.8	740.0
	"Davidson County, TN"	"47037"	"2017"	"2017"	"Black or African American"	"2054-5"	1277	194032	658.1	864.4
	"Davidson County, TN"	"47037"	"2017"	"2017"	"White"	"2106-3"	3374	396197	851.6	717.8
	"Davidson County, TN"	"47037"	"2018"	"2018"	"Black or African American"	"2054-5"	1273	193104	659.2	839.9
	"Davidson County, TN"	"47037"	"2018"	"2018"	"White"	"2106-3"	3395	396552	856.1	714.2
	"Knox County, TN"	"47093"	"2000"	"2000"	"Black or African American"	"2054-5"	327	33728	969.5	1300.0
	"Knox County, TN"	"47093"	"2000"	"2000"	"White"	"2106-3"	3036	337059	900.7	869.8
	"Knox County, TN"	"47093"	"2001"	"2001"	"Black or African American"	"2054-5"	305	33963	898.0	1225.7
	"Knox County, TN"	"47093"	"2001"	"2001"	"White"	"2106-3"	3017	339423	888.9	854.3
	"Knox County, TN"	"47093"	"2002"	"2002"	"Black or African American"	"2054-5"	296	34410	860.2	1181.1
	"Knox County, TN"	"47093"	"2002"	"2002"	"White"	"2106-3"	3086	341432	903.8	861.6
	"Knox County, TN"	"47093"	"2003"	"2003"	"Black or African American"	"2054-5"	294	34977	840.6	1143.1
	"Knox County, TN"	"47093"	"2003"	"2003"	"White"	"2106-3"	3073	344371	892.4	849.1
	"Knox County, TN"	"47093"	"2004"	"2004"	"Black or African American"	"2054-5"	269	35486	758.0	1031.5
	"Knox County, TN"	"47093"	"2004"	"2004"	"White"	"2106-3"	2969	346533	856.8	809.2
	"Knox County, TN"	"47093"	"2005"	"2005"	"Black or African American"	"2054-5"	287	36080	795.5	1078.3
	"Knox County, TN"	"47093"	"2005"	"2005"	"White"	"2106-3"	3007	350460	858.0	800.2
	"Knox County, TN"	"47093"	"2006"	"2006"	"Black or African American"	"2054-5"	282	37126	759.6	1034.1
	"Knox County, TN"	"47093"	"2006"	"2006"	"White"	"2106-3"	2927	355319	823.8	753.2
	"Knox County, TN"	"47093"	"2007"	"2007"	"Black or African American"	"2054-5"	297	37963	782.3	1064.2
	"Knox County, TN"	"47093"	"2007"	"2007"	"White"	"2106-3"	3034	360084	842.6	761.4
	"Knox County, TN"	"47093"	"2008"	"2008"	"Black or African American"	"2054-5"	270	38749	696.8	946.2
	"Knox County, TN"	"47093"	"2008"	"2008"	"White"	"2106-3"	3237	363962	889.4	795.1
	"Knox County, TN"	"47093"	"2009"	"2009"	"Black or African American"	"2054-5"	277	39322	704.4	922.3
	"Knox County, TN"	"47093"	"2009"	"2009"	"White"	"2106-3"	3224	366112	880.6	777.3
	"Knox County, TN"	"47093"	"2010"	"2010"	"Black or African American"	"2054-5"	297	39780	746.6	996.9
	"Knox County, TN"	"47093"	"2010"	"2010"	"White"	"2106-3"	3281	367304	893.3	777.2
	"Knox County, TN"	"47093"	"2011"	"2011"	"Black or African American"	"2054-5"	288	40803	705.8	912.8
	"Knox County, TN"	"47093"	"2011"	"2011"	"White"	"2106-3"	3359	369689	908.6	778.2
	"Knox County, TN"	"47093"	"2012"	"2012"	"Black or African American"	"2054-5"	299	41411	722.0	920.9
	"Knox County, TN"	"47093"	"2012"	"2012"	"White"	"2106-3"	3425	372278	920.0	778.8
	"Knox County, TN"	"47093"	"2013"	"2013"	"Black or African American"	"2054-5"	261	41542	628.3	816.1
	"Knox County, TN"	"47093"	"2013"	"2013"	"White"	"2106-3"	3371	375135	898.6	748.2
	"Knox County, TN"	"47093"	"2014"	"2014"	"Black or African American"	"2054-5"	324	41965	772.1	943.2
	"Knox County, TN"	"47093"	"2014"	"2014"	"White"	"2106-3"	3723	377506	986.2	817.0
	"Knox County, TN"	"47093"	"2015"	"2015"	"Black or African American"	"2054-5"	333	42323	786.8	948.3
	"Knox County, TN"	"47093"	"2015"	"2015"	"White"	"2106-3"	3562	378707	940.6	767.2
	"Knox County, TN"	"47093"	"2016"	"2016"	"Black or African American"	"2054-5"	359	42419	846.3	1008.6
	"Knox County, TN"	"47093"	"2016"	"2016"	"White"	"2106-3"	3532	383038	922.1	743.3
	"Knox County, TN"	"47093"	"2017"	"2017"	"Black or African American"	"2054-5"	334	42977	777.2	965.0
	"Knox County, TN"	"47093"	"2017"	"2017"	"White"	"2106-3"	3674	386258	951.2	758.2
	"Knox County, TN"	"47093"	"2018"	"2018"	"Black or African American"	"2054-5"	375	43197	868.1	1072.1
	"Knox County, TN"	"47093"	"2018"	"2018"	"White"	"2106-3"	3770	388552	970.3	767.2
	"Shelby County, TN"	"47157"	"2000"	"2000"	"Black or African American"	"2054-5"	3530	437348	807.1	1273.5
	"Shelby County, TN"	"47157"	"2000"	"2000"	"White"	"2106-3"	4032	419152	961.9	894.1
	"Shelby County, TN"	"47157"	"2001"	"2001"	"Black or African American"	"2054-5"	3417	444586	768.6	1205.5
	"Shelby County, TN"	"47157"	"2001"	"2001"	"White"	"2106-3"	3785	410489	922.1	838.2
