"GEO_ID","NAME","B15002I_001E","B15002I_001M","B15002I_002E","B15002I_002M","B15002I_003E","B15002I_003M","B15002I_004E","B15002I_004M","B15002I_005E","B15002I_005M","B15002I_006E","B15002I_006M","B15002I_007E","B15002I_007M","B15002I_008E","B15002I_008M","B15002I_009E","B15002I_009M","B15002I_010E","B15002I_010M","B15002I_011E","B15002I_011M","B15002I_012E","B15002I_012M","B15002I_013E","B15002I_013M","B15002I_014E","B15002I_014M","B15002I_015E","B15002I_015M","B15002I_016E","B15002I_016M","B15002I_017E","B15002I_017M","B15002I_018E","B15002I_018M","B15002I_019E","B15002I_019M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Male","Margin of Error!!Total!!Male","Estimate!!Total!!Male!!Less than 9th grade","Margin of Error!!Total!!Male!!Less than 9th grade","Estimate!!Total!!Male!!9th to 12th grade, no diploma","Margin of Error!!Total!!Male!!9th to 12th grade, no diploma","Estimate!!Total!!Male!!Regular high school diploma","Margin of Error!!Total!!Male!!Regular high school diploma","Estimate!!Total!!Male!!GED or alternative credential","Margin of Error!!Total!!Male!!GED or alternative credential","Estimate!!Total!!Male!!Some college, no degree","Margin of Error!!Total!!Male!!Some college, no degree","Estimate!!Total!!Male!!Associate's degree","Margin of Error!!Total!!Male!!Associate's degree","Estimate!!Total!!Male!!Bachelor's degree","Margin of Error!!Total!!Male!!Bachelor's degree","Estimate!!Total!!Male!!Graduate or professional degree","Margin of Error!!Total!!Male!!Graduate or professional degree","Estimate!!Total!!Female","Margin of Error!!Total!!Female","Estimate!!Total!!Female!!Less than 9th grade","Margin of Error!!Total!!Female!!Less than 9th grade","Estimate!!Total!!Female!!9th to 12th grade, no diploma","Margin of Error!!Total!!Female!!9th to 12th grade, no diploma","Estimate!!Total!!Female!!Regular high school diploma","Margin of Error!!Total!!Female!!Regular high school diploma","Estimate!!Total!!Female!!GED or alternative credential","Margin of Error!!Total!!Female!!GED or alternative credential","Estimate!!Total!!Female!!Some college, no degree","Margin of Error!!Total!!Female!!Some college, no degree","Estimate!!Total!!Female!!Associate's degree","Margin of Error!!Total!!Female!!Associate's degree","Estimate!!Total!!Female!!Bachelor's degree","Margin of Error!!Total!!Female!!Bachelor's degree","Estimate!!Total!!Female!!Graduate or professional degree","Margin of Error!!Total!!Female!!Graduate or professional degree"
"0500000US12115","Sarasota County, Florida","25186","831","11679","529","1183","801","1216","659","3507","1020","512","371","2401","902","901","574","823","560","1136","542","13507","635","934","525","1579","735","4190","1125","271","316","2073","838","759","470","2045","771","1656","766"
"0500000US12117","Seminole County, Florida","66597","*****","31394","*****","1472","817","2002","763","5515","1683","1504","963","7463","1847","4177","1500","6862","1466","2399","880","35203","*****","1374","616","1117","622","6040","1706","1868","735","6321","1333","4645","1398","9063","1481","4775","1281"
"0500000US12119","Sumter County, Florida","5562","322","3444","299","921","421","641","435","626","326","439","304","339","249","374","180","104","144","0","229","2118","83","236","235","297","273","197","235","0","229","292","342","565","419","0","229","531","395"
"0500000US12127","Volusia County, Florida","49317","*****","24165","*****","1977","926","2162","844","7511","1527","1734","773","3997","1052","2840","954","2557","1043","1387","690","25152","*****","2249","840","1428","762","6701","1298","1108","677","5326","1204","2905","988","3781","1460","1654","628"
"0500000US13051","Chatham County, Georgia","10445","320","5737","501","314","377","986","611","1208","666","506","422","1511","798","474","478","353","268","385","300","4708","418","272","269","149","158","1282","554","315","227","859","536","255","238","845","434","731","378"
"0500000US13057","Cherokee County, Georgia","15027","418","7825","418","1949","886","601","450","1864","1024","321","505","1510","825","109","177","1471","697","0","226","7202","*****","944","570","272","404","958","568","0","226","2198","877","1005","927","1627","674","198","313"
"0500000US13059","Clarke County, Georgia","6545","339","2821","230","887","547","358","245","854","417","202","232","36","63","276","325","117","118","91","104","3724","379","1236","539","317","286","341","323","0","226","837","529","193","215","336","258","464","280"
"0500000US13063","Clayton County, Georgia","18474","*****","9799","*****","2911","823","1748","591","3406","736","211","218","724","381","108","118","517","377","174","195","8675","*****","2879","884","1026","517","2171","566","179","183","906","472","283","332","905","525","326","385"
"0500000US13067","Cobb County, Georgia","52747","*****","27252","*****","7416","1919","1640","779","5916","1627","862","527","3638","1051","944","521","4391","1202","2445","1157","25495","*****","6311","1627","2405","1071","5130","1324","116","144","2831","838","1070","621","5606","1156","2026","722"
"0500000US13089","DeKalb County, Georgia","33162","*****","17490","*****","5650","1269","2814","1045","3510","976","115","179","1595","681","485","317","2220","790","1101","517","15672","*****","4411","1096","1856","672","2637","892","170","247","1630","639","682","518","2760","851","1526","632"
"0500000US13113","Fayette County, Georgia","4613","349","1994","263","213","213","61","103","478","332","41","66","544","347","134","213","337","246","186","165","2619","328","193","191","65","106","555","372","254","200","392","314","115","154","582","313","463","295"
"0500000US13117","Forsyth County, Georgia","12847","532","6469","362","1063","497","932","565","2161","746","114","202","647","395","179","174","856","355","517","380","6378","365","1360","557","154","138","1027","548","82","102","1296","623","424","285","1166","477","869","449"
"0500000US13121","Fulton County, Georgia","42651","*****","22126","*****","2843","1058","1693","840","5446","1688","311","217","2999","1166","1455","758","4815","1222","2564","766","20525","*****","2788","1226","1456","801","4756","1616","53","92","2264","954","947","620","5269","1605","2992","896"
"0500000US13135","Gwinnett County, Georgia","105612","*****","54811","*****","15017","2663","9470","2059","12442","2169","2625","940","5166","1330","2653","1238","4723","1431","2715","1292","50801","*****","10878","1950","7723","1646","12339","2475","1347","635","5899","1493","3325","1105","6460","1687","2830","972"
"0500000US13139","Hall County, Georgia","29374","*****","15603","*****","5343","1785","1678","1130","6339","2682","614","493","882","490","277","227","387","298","83","100","13771","*****","7607","1351","1306","753","2228","721","190","251","1226","595","380","349","546","392","288","311"
"0500000US13215","Muscogee County, Georgia","8177","292","4721","280","90","171","205","238","1213","607","356","436","1681","754","691","606","311","293","174","232","3456","83","123","153","267","225","383","354","219","316","1396","528","222","204","229","238","617","393"
"0500000US13313","Whitfield County, Georgia","19416","*****","10212","*****","4162","954","1632","704","1341","667","471","430","1287","699","58","97","1261","661","0","226","9204","*****","4094","1105","1238","644","1971","774","192","236","1090","580","80","136","463","457","76","122"
"0500000US15001","Hawaii County, Hawaii","12594","493","5945","493","136","225","1135","503","1844","573","258","401","975","452","375","267","633","341","589","417","6649","*****","167","183","379","377","1965","721","163","263","1792","701","798","610","855","430","530","400"
"0500000US15003","Honolulu County, Hawaii","49178","*****","25120","*****","412","303","1328","545","6803","1206","729","368","5654","1028","4187","1000","3607","877","2400","712","24058","*****","416","242","833","403","5549","864","714","415","5668","1133","2100","754","6594","1227","2184","563"
"0500000US15007","Kauai County, Hawaii","4076","345","1948","162","0","189","32","55","310","263","410","399","455","261","291","289","441","304","9","17","2128","239","0","189","164","233","431","327","0","189","403","231","323","225","496","298","311","270"
"0500000US15009","Maui County, Hawaii","10289","323","5025","322","561","421","316","310","1126","555","336","299","1068","625","229","191","912","626","477","346","5264","3","524","395","214","271","1193","368","99","124","1050","474","876","388","1123","728","185","181"
"0500000US16001","Ada County, Idaho","19699","293","10851","*****","1291","866","655","435","3332","1455","1374","950","1790","912","685","579","953","610","771","539","8848","292","985","705","157","183","1672","692","580","461","2924","965","456","362","1321","629","753","493"
"0500000US16019","Bonneville County, Idaho","7536","504","4400","434","947","337","242","234","1802","685","155","157","494","351","492","376","110","148","158","138","3136","421","393","306","595","378","987","469","142","171","471","405","351","262","147","147","50","88"
"0500000US16027","Canyon County, Idaho","27727","*****","14184","*****","3869","1616","1713","834","4526","1225","1075","527","2160","995","186","254","655","491","0","204","13543","*****","4745","1129","2077","876","2607","764","791","388","2339","967","262","300","591","429","131","180"
"0500000US16083","Twin Falls County, Idaho","7466","724","3697","747","1301","625","966","713","437","415","332","318","366","373","88","149","0","204","207","323","3769","660","936","665","455","415","495","397","53","92","748","725","345","395","737","442","0","204"
"0500000US17019","Champaign County, Illinois","5489","439","2968","444","191","200","0","190","620","371","9","18","624","415","307","253","420","302","797","421","2521","470","58","99","6","11","348","313","41","72","407","293","331","295","463","276","867","343"
"0500000US17031","Cook County, Illinois","773999","*****","394161","*****","74166","5061","45745","3820","118953","4874","16457","2054","68529","4860","18718","2559","35976","3344","15617","2307","379838","*****","71141","4218","35283","2791","100956","5005","13038","1725","66209","4144","26437","2651","44829","3791","21945","2482"
"0500000US17037","DeKalb County, Illinois","5722","551","2722","320","222","213","20","55","438","299","312","321","687","492","442","398","500","345","101","152","3000","482","482","329","242","218","873","499","116","138","763","417","113","141","398","262","13","21"
"0500000US17043","DuPage County, Illinois","73722","*****","37683","*****","6812","1499","3599","1061","9057","1727","3117","1199","5902","1298","2056","700","4203","1060","2937","743","36039","*****","5036","1085","3666","1048","9202","1338","1440","553","6327","1440","2646","668","5781","1093","1941","562"
"0500000US17089","Kane County, Illinois","92089","*****","47663","*****","12146","1857","9635","1748","11282","2031","2272","771","6603","1380","1992","1092","3069","976","664","381","44426","*****","13121","1578","5600","1228","7081","1741","2827","928","7919","1325","3200","1266","2921","1031","1757","932"
"0500000US17091","Kankakee County, Illinois","5621","170","3395","150","465","285","707","492","748","368","349","328","634","426","209","220","90","111","193","215","2226","221","520","350","428","370","484","314","89","97","151","114","418","344","14","25","122","152"
"0500000US17097","Lake County, Illinois","81190","*****","41866","*****","10621","1620","4879","1019","12095","1669","2023","643","5350","937","1793","688","2712","825","2393","762","39324","*****","7523","1443","4920","1076","11540","1693","2086","691","6091","1260","2319","749","3293","829","1552","520"
"0500000US17099","LaSalle County, Illinois","5985","469","3380","492","532","409","261","263","928","536","889","469","240","177","146","154","384","324","0","190","2605","391","550","413","463","311","356","364","189","207","509","309","162","172","302","272","74","91"
"0500000US17111","McHenry County, Illinois","21799","*****","11431","*****","1604","652","1742","749","4076","1079","523","381","1642","634","585","356","972","479","287","218","10368","*****","1764","731","494","334","3213","851","202","156","2259","779","958","605","994","614","484","314"
