"Notes"	"Year"	"Year Code"	"County"	"County Code"	"Race"	"Race Code"	Deaths	Population	Crude Rate	Age Adjusted Rate
	"2012"	"2012"	"Franklin County, OH"	"39049"	"White"	"2106-3"	1697	811655	209.1	202.6
	"2012"	"2012"	"Hamilton County, OH"	"39061"	"Black or African American"	"2054-5"	492	212387	231.7	266.9
	"2012"	"2012"	"Hamilton County, OH"	"39061"	"White"	"2106-3"	1357	546723	248.2	190.0
	"2012"	"2012"	"Oklahoma County, OK"	"40109"	"Black or African American"	"2054-5"	216	122415	176.4	261.9
	"2012"	"2012"	"Oklahoma County, OK"	"40109"	"White"	"2106-3"	1268	450280	281.6	218.6
	"2012"	"2012"	"Tulsa County, OK"	"40143"	"Black or African American"	"2054-5"	144	71486	201.4	301.8
	"2012"	"2012"	"Tulsa County, OK"	"40143"	"White"	"2106-3"	1105	414464	266.6	208.2
	"2012"	"2012"	"Greenville County, SC"	"45045"	"Black or African American"	"2054-5"	164	86430	189.7	241.7
	"2012"	"2012"	"Greenville County, SC"	"45045"	"White"	"2106-3"	814	329748	246.9	193.7
	"2012"	"2012"	"Davidson County, TN"	"47037"	"Black or African American"	"2054-5"	377	183498	205.5	286.2
	"2012"	"2012"	"Davidson County, TN"	"47037"	"White"	"2106-3"	888	376624	235.8	202.3
	"2012"	"2012"	"Knox County, TN"	"47093"	"Black or African American"	"2054-5"	100	41411	241.5	314.5
	"2012"	"2012"	"Knox County, TN"	"47093"	"White"	"2106-3"	842	372278	226.2	189.2
	"2012"	"2012"	"Shelby County, TN"	"47157"	"Black or African American"	"2054-5"	1090	497506	219.1	284.9
	"2012"	"2012"	"Shelby County, TN"	"47157"	"White"	"2106-3"	935	360943	259.0	196.3
	"2013"	"2013"	"Jefferson County, AL"	"01073"	"Black or African American"	"2054-5"	642	282650	227.1	248.4
	"2013"	"2013"	"Jefferson County, AL"	"01073"	"White"	"2106-3"	967	339328	285.0	203.1
	"2013"	"2013"	"Marion County, IN"	"18097"	"Black or African American"	"2054-5"	500	259904	192.4	249.2
	"2013"	"2013"	"Marion County, IN"	"18097"	"White"	"2106-3"	1302	551041	236.3	202.7
	"2013"	"2013"	"Fayette County, KY"	"21067"	"Black or African American"	"2054-5"	106	46970	225.7	320.2
	"2013"	"2013"	"Fayette County, KY"	"21067"	"White"	"2106-3"	456	227579	200.4	182.9
	"2013"	"2013"	"Jefferson County, KY"	"21111"	"Black or African American"	"2054-5"	340	164746	206.4	250.6
	"2013"	"2013"	"Jefferson County, KY"	"21111"	"White"	"2106-3"	1471	535264	274.8	206.8
	"2013"	"2013"	"Kent County, MI"	"26081"	"Black or African American"	"2054-5"	104	65191	159.5	238.7
	"2013"	"2013"	"Kent County, MI"	"26081"	"White"	"2106-3"	924	474730	194.6	167.2
	"2013"	"2013"	"Jackson County, MO"	"29095"	"Black or African American"	"2054-5"	382	166119	230.0	262.5
	"2013"	"2013"	"Jackson County, MO"	"29095"	"White"	"2106-3"	1129	436710	258.5	200.9
	"2013"	"2013"	"St. Louis County, MO"	"29189"	"Black or African American"	"2054-5"	546	241847	225.8	260.2
	"2013"	"2013"	"St. Louis County, MO"	"29189"	"White"	"2106-3"	1707	689204	247.7	163.0
	"2013"	"2013"	"St. Louis city, MO"	"29510"	"Black or African American"	"2054-5"	388	154356	251.4	251.7
	"2013"	"2013"	"St. Louis city, MO"	"29510"	"White"	"2106-3"	314	140515	223.5	208.2
	"2013"	"2013"	"Douglas County, NE"	"31055"	"Black or African American"	"2054-5"	119	64872	183.4	271.2
	"2013"	"2013"	"Douglas County, NE"	"31055"	"White"	"2106-3"	863	388612	222.1	198.4
	"2013"	"2013"	"Guilford County, NC"	"37081"	"Black or African American"	"2054-5"	294	171319	171.6	225.6
	"2013"	"2013"	"Guilford County, NC"	"37081"	"White"	"2106-3"	648	271760	238.4	163.9
	"2013"	"2013"	"Mecklenburg County, NC"	"37119"	"Black or African American"	"2054-5"	469	312935	149.9	219.0
	"2013"	"2013"	"Mecklenburg County, NC"	"37119"	"White"	"2106-3"	846	496589	170.4	154.8
	"2013"	"2013"	"Franklin County, OH"	"39049"	"Black or African American"	"2054-5"	472	273428	172.6	246.9
	"2013"	"2013"	"Franklin County, OH"	"39049"	"White"	"2106-3"	1682	818946	205.4	194.9
	"2013"	"2013"	"Hamilton County, OH"	"39061"	"Black or African American"	"2054-5"	489	214107	228.4	258.1
	"2013"	"2013"	"Hamilton County, OH"	"39061"	"White"	"2106-3"	1386	546297	253.7	194.4
	"2013"	"2013"	"Oklahoma County, OK"	"40109"	"Black or African American"	"2054-5"	219	124827	175.4	230.0
	"2013"	"2013"	"Oklahoma County, OK"	"40109"	"White"	"2106-3"	1275	456725	279.2	215.5
	"2013"	"2013"	"Tulsa County, OK"	"40143"	"Black or African American"	"2054-5"	171	72117	237.1	365.3
	"2013"	"2013"	"Tulsa County, OK"	"40143"	"White"	"2106-3"	1112	418209	265.9	205.3
	"2013"	"2013"	"Greenville County, SC"	"45045"	"Black or African American"	"2054-5"	169	87673	192.8	243.0
	"2013"	"2013"	"Greenville County, SC"	"45045"	"White"	"2106-3"	748	333375	224.4	175.4
	"2013"	"2013"	"Davidson County, TN"	"47037"	"Black or African American"	"2054-5"	353	186142	189.6	256.8
	"2013"	"2013"	"Davidson County, TN"	"47037"	"White"	"2106-3"	876	382586	229.0	195.1
	"2013"	"2013"	"Knox County, TN"	"47093"	"Black or African American"	"2054-5"	73	41542	175.7	220.3
	"2013"	"2013"	"Knox County, TN"	"47093"	"White"	"2106-3"	881	375135	234.8	193.9
	"2013"	"2013"	"Shelby County, TN"	"47157"	"Black or African American"	"2054-5"	1125	499540	225.2	285.6
	"2013"	"2013"	"Shelby County, TN"	"47157"	"White"	"2106-3"	880	357652	246.0	182.2
	"2014"	"2014"	"Jefferson County, AL"	"01073"	"Black or African American"	"2054-5"	633	283976	222.9	235.8
	"2014"	"2014"	"Jefferson County, AL"	"01073"	"White"	"2106-3"	911	339106	268.6	188.1
	"2014"	"2014"	"Marion County, IN"	"18097"	"Black or African American"	"2054-5"	533	263708	202.1	260.7
	"2014"	"2014"	"Marion County, IN"	"18097"	"White"	"2106-3"	1358	550022	246.9	209.3
	"2014"	"2014"	"Fayette County, KY"	"21067"	"Black or African American"	"2054-5"	94	47806	196.6	266.2
	"2014"	"2014"	"Fayette County, KY"	"21067"	"White"	"2106-3"	476	228446	208.4	190.5
	"2014"	"2014"	"Jefferson County, KY"	"21111"	"Black or African American"	"2054-5"	353	166658	211.8	255.5
	"2014"	"2014"	"Jefferson County, KY"	"21111"	"White"	"2106-3"	1521	534798	284.4	211.8
	"2014"	"2014"	"Kent County, MI"	"26081"	"Black or African American"	"2054-5"	86	66364	129.6	185.4
	"2014"	"2014"	"Kent County, MI"	"26081"	"White"	"2106-3"	955	478188	199.7	167.6
	"2014"	"2014"	"Jackson County, MO"	"29095"	"Black or African American"	"2054-5"	398	166851	238.5	266.2
	"2014"	"2014"	"Jackson County, MO"	"29095"	"White"	"2106-3"	1085	437180	248.2	192.0
	"2014"	"2014"	"St. Louis County, MO"	"29189"	"Black or African American"	"2054-5"	542	243509	222.6	249.1
	"2014"	"2014"	"St. Louis County, MO"	"29189"	"White"	"2106-3"	1753	685277	255.8	165.2
	"2014"	"2014"	"St. Louis city, MO"	"29510"	"Black or African American"	"2054-5"	414	152933	270.7	274.8
	"2014"	"2014"	"St. Louis city, MO"	"29510"	"White"	"2106-3"	306	140516	217.8	204.7
	"2014"	"2014"	"Douglas County, NE"	"31055"	"Black or African American"	"2054-5"	109	65581	166.2	249.9
	"2014"	"2014"	"Douglas County, NE"	"31055"	"White"	"2106-3"	838	390527	214.6	188.2
	"2014"	"2014"	"Guilford County, NC"	"37081"	"Black or African American"	"2054-5"	279	174419	160.0	207.1
	"2014"	"2014"	"Guilford County, NC"	"37081"	"White"	"2106-3"	725	271927	266.6	180.0
	"2014"	"2014"	"Mecklenburg County, NC"	"37119"	"Black or African American"	"2054-5"	495	320735	154.3	215.3
	"2014"	"2014"	"Mecklenburg County, NC"	"37119"	"White"	"2106-3"	893	502510	177.7	156.6
	"2014"	"2014"	"Franklin County, OH"	"39049"	"Black or African American"	"2054-5"	493	281186	175.3	245.1
	"2014"	"2014"	"Franklin County, OH"	"39049"	"White"	"2106-3"	1716	824168	208.2	194.6
	"2014"	"2014"	"Hamilton County, OH"	"39061"	"Black or African American"	"2054-5"	464	215477	215.3	241.3
	"2014"	"2014"	"Hamilton County, OH"	"39061"	"White"	"2106-3"	1454	545335	266.6	201.4
	"2014"	"2014"	"Oklahoma County, OK"	"40109"	"Black or African American"	"2054-5"	250	126560	197.5	261.3
	"2014"	"2014"	"Oklahoma County, OK"	"40109"	"White"	"2106-3"	1276	459551	277.7	211.7
	"2014"	"2014"	"Tulsa County, OK"	"40143"	"Black or African American"	"2054-5"	149	73214	203.5	291.7
	"2014"	"2014"	"Tulsa County, OK"	"40143"	"White"	"2106-3"	1059	419989	252.1	191.6
	"2014"	"2014"	"Greenville County, SC"	"45045"	"Black or African American"	"2054-5"	148	89416	165.5	195.0
	"2014"	"2014"	"Greenville County, SC"	"45045"	"White"	"2106-3"	773	338479	228.4	174.9
	"2014"	"2014"	"Davidson County, TN"	"47037"	"Black or African American"	"2054-5"	361	188844	191.2	251.6
	"2014"	"2014"	"Davidson County, TN"	"47037"	"White"	"2106-3"	891	387250	230.1	196.9
	"2014"	"2014"	"Knox County, TN"	"47093"	"Black or African American"	"2054-5"	86	41965	204.9	250.0
	"2014"	"2014"	"Knox County, TN"	"47093"	"White"	"2106-3"	930	377506	246.4	201.5
	"2014"	"2014"	"Shelby County, TN"	"47157"	"Black or African American"	"2054-5"	1100	501325	219.4	268.7
	"2014"	"2014"	"Shelby County, TN"	"47157"	"White"	"2106-3"	855	353940	241.6	178.1
	"2015"	"2015"	"Jefferson County, AL"	"01073"	"Black or African American"	"2054-5"	630	284914	221.1	230.9
	"2015"	"2015"	"Jefferson County, AL"	"01073"	"White"	"2106-3"	905	337246	268.4	186.1
	"2015"	"2015"	"Marion County, IN"	"18097"	"Black or African American"	"2054-5"	517	266942	193.7	247.2
	"2015"	"2015"	"Marion County, IN"	"18097"	"White"	"2106-3"	1376	547428	251.4	209.8
	"2015"	"2015"	"Fayette County, KY"	"21067"	"Black or African American"	"2054-5"	87	48249	180.3	223.3
	"2015"	"2015"	"Fayette County, KY"	"21067"	"White"	"2106-3"	493	230699	213.7	191.6
	"2015"	"2015"	"Jefferson County, KY"	"21111"	"Black or African American"	"2054-5"	335	168323	199.0	228.3
	"2015"	"2015"	"Jefferson County, KY"	"21111"	"White"	"2106-3"	1520	534554	284.3	207.0
	"2015"	"2015"	"Kent County, MI"	"26081"	"Black or African American"	"2054-5"	77	67588	113.9	167.3
	"2015"	"2015"	"Kent County, MI"	"26081"	"White"	"2106-3"	933	481491	193.8	163.0
	"2015"	"2015"	"Jackson County, MO"	"29095"	"Black or African American"	"2054-5"	390	168149	231.9	250.3
	"2015"	"2015"	"Jackson County, MO"	"29095"	"White"	"2106-3"	1078	438516	245.8	187.1
	"2015"	"2015"	"St. Louis County, MO"	"29189"	"Black or African American"	"2054-5"	495	245819	201.4	218.6
	"2015"	"2015"	"St. Louis County, MO"	"29189"	"White"	"2106-3"	1784	681851	261.6	167.2
	"2015"	"2015"	"St. Louis city, MO"	"29510"	"Black or African American"	"2054-5"	410	149978	273.4	269.9
	"2015"	"2015"	"St. Louis city, MO"	"29510"	"White"	"2106-3"	277	141168	196.2	181.5
	"2015"	"2015"	"Douglas County, NE"	"31055"	"Black or African American"	"2054-5"	128	66174	193.4	285.8
	"2015"	"2015"	"Douglas County, NE"	"31055"	"White"	"2106-3"	903	392692	230.0	199.1
	"2015"	"2015"	"Guilford County, NC"	"37081"	"Black or African American"	"2054-5"	318	177463	179.2	222.8
	"2015"	"2015"	"Guilford County, NC"	"37081"	"White"	"2106-3"	702	271760	258.3	171.4
	"2015"	"2015"	"Mecklenburg County, NC"	"37119"	"Black or African American"	"2054-5"	511	328534	155.5	208.4
	"2015"	"2015"	"Mecklenburg County, NC"	"37119"	"White"	"2106-3"	851	508817	167.3	145.4
	"2015"	"2015"	"Franklin County, OH"	"39049"	"Black or African American"	"2054-5"	481	289334	166.2	228.1
	"2015"	"2015"	"Franklin County, OH"	"39049"	"White"	"2106-3"	1839	830355	221.5	206.3
	"2015"	"2015"	"Hamilton County, OH"	"39061"	"Black or African American"	"2054-5"	525	216689	242.3	265.9
	"2015"	"2015"	"Hamilton County, OH"	"39061"	"White"	"2106-3"	1396	543284	257.0	195.3
	"2015"	"2015"	"Oklahoma County, OK"	"40109"	"Black or African American"	"2054-5"	263	128662	204.4	263.1
	"2015"	"2015"	"Oklahoma County, OK"	"40109"	"White"	"2106-3"	1309	461816	283.4	213.2
	"2015"	"2015"	"Tulsa County, OK"	"40143"	"Black or African American"	"2054-5"	127	74471	170.5	237.0
	"2015"	"2015"	"Tulsa County, OK"	"40143"	"White"	"2106-3"	1063	423081	251.3	190.8
	"2015"	"2015"	"Greenville County, SC"	"45045"	"Black or African American"	"2054-5"	184	91329	201.5	240.1
	"2015"	"2015"	"Greenville County, SC"	"45045"	"White"	"2106-3"	762	344076	221.5	166.8
	"2015"	"2015"	"Davidson County, TN"	"47037"	"Black or African American"	"2054-5"	346	191447	180.7	234.7
	"2015"	"2015"	"Davidson County, TN"	"47037"	"White"	"2106-3"	900	392436	229.3	194.7
	"2015"	"2015"	"Knox County, TN"	"47093"	"Black or African American"	"2054-5"	94	42323	222.1	253.5
	"2015"	"2015"	"Knox County, TN"	"47093"	"White"	"2106-3"	879	378707	232.1	186.0
	"2015"	"2015"	"Shelby County, TN"	"47157"	"Black or African American"	"2054-5"	1066	502430	212.2	251.5
	"2015"	"2015"	"Shelby County, TN"	"47157"	"White"	"2106-3"	895	350521	255.3	181.1
	"2016"	"2016"	"Jefferson County, AL"	"01073"	"Black or African American"	"2054-5"	606	286951	211.2	214.4
	"2016"	"2016"	"Jefferson County, AL"	"01073"	"White"	"2106-3"	942	334691	281.5	194.3
	"2016"	"2016"	"Marion County, IN"	"18097"	"Black or African American"	"2054-5"	555	272323	203.8	258.1
	"2016"	"2016"	"Marion County, IN"	"18097"	"White"	"2106-3"	1331	539202	246.8	201.8
	"2016"	"2016"	"Fayette County, KY"	"21067"	"Black or African American"	"2054-5"	101	49322	204.8	259.9
	"2016"	"2016"	"Fayette County, KY"	"21067"	"White"	"2106-3"	485	233060	208.1	186.8
	"2016"	"2016"	"Jefferson County, KY"	"21111"	"Black or African American"	"2054-5"	358	170589	209.9	247.1
	"2016"	"2016"	"Jefferson County, KY"	"21111"	"White"	"2106-3"	1442	531622	271.2	194.0
	"2016"	"2016"	"Kent County, MI"	"26081"	"Black or African American"	"2054-5"	113	68207	165.7	256.2
	"2016"	"2016"	"Kent County, MI"	"26081"	"White"	"2106-3"	946	483953	195.5	161.8
	"2016"	"2016"	"Jackson County, MO"	"29095"	"Black or African American"	"2054-5"	359	169437	211.9	228.8
	"2016"	"2016"	"Jackson County, MO"	"29095"	"White"	"2106-3"	1040	440882	235.9	177.7
	"2016"	"2016"	"St. Louis County, MO"	"29189"	"Black or African American"	"2054-5"	528	248845	212.2	228.0
	"2016"	"2016"	"St. Louis County, MO"	"29189"	"White"	"2106-3"	1706	673981	253.1	156.5
	"2016"	"2016"	"St. Louis city, MO"	"29510"	"Black or African American"	"2054-5"	379	148885	254.6	253.3
	"2016"	"2016"	"St. Louis city, MO"	"29510"	"White"	"2106-3"	295	137904	213.9	193.9
	"2016"	"2016"	"Douglas County, NE"	"31055"	"Black or African American"	"2054-5"	136	66256	205.3	284.9
	"2016"	"2016"	"Douglas County, NE"	"31055"	"White"	"2106-3"	790	394242	200.4	169.9
	"2016"	"2016"	"Guilford County, NC"	"37081"	"Black or African American"	"2054-5"	302	180527	167.3	207.9
	"2016"	"2016"	"Guilford County, NC"	"37081"	"White"	"2106-3"	695	270879	256.6	166.5
	"2016"	"2016"	"Mecklenburg County, NC"	"37119"	"Black or African American"	"2054-5"	545	338513	161.0	212.2
	"2016"	"2016"	"Mecklenburg County, NC"	"37119"	"White"	"2106-3"	904	512144	176.5	149.6
	"2016"	"2016"	"Franklin County, OH"	"39049"	"Black or African American"	"2054-5"	466	297349	156.7	212.3
	"2016"	"2016"	"Franklin County, OH"	"39049"	"White"	"2106-3"	1670	828355	201.6	185.3
	"2016"	"2016"	"Hamilton County, OH"	"39061"	"Black or African American"	"2054-5"	500	219030	228.3	248.1
	"2016"	"2016"	"Hamilton County, OH"	"39061"	"White"	"2106-3"	1382	540691	255.6	190.6
	"2016"	"2016"	"Oklahoma County, OK"	"40109"	"Black or African American"	"2054-5"	250	130645	191.4	236.7
	"2016"	"2016"	"Oklahoma County, OK"	"40109"	"White"	"2106-3"	1296	461055	281.1	209.3
	"2016"	"2016"	"Tulsa County, OK"	"40143"	"Black or African American"	"2054-5"	118	75007	157.3	224.7
	"2016"	"2016"	"Tulsa County, OK"	"40143"	"White"	"2106-3"	1089	422529	257.7	191.4
	"2016"	"2016"	"Greenville County, SC"	"45045"	"Black or African American"	"2054-5"	176	92731	189.8	218.1
	"2016"	"2016"	"Greenville County, SC"	"45045"	"White"	"2106-3"	831	348078	238.7	178.8
	"2016"	"2016"	"Davidson County, TN"	"47037"	"Black or African American"	"2054-5"	364	193204	188.4	248.7
	"2016"	"2016"	"Davidson County, TN"	"47037"	"White"	"2106-3"	865	393381	219.9	189.3
	"2016"	"2016"	"Knox County, TN"	"47093"	"Black or African American"	"2054-5"	95	42419	224.0	253.8
	"2016"	"2016"	"Knox County, TN"	"47093"	"White"	"2106-3"	876	383038	228.7	179.2
	"2016"	"2016"	"Shelby County, TN"	"47157"	"Black or African American"	"2054-5"	1107	506893	218.4	258.6
	"2016"	"2016"	"Shelby County, TN"	"47157"	"White"	"2106-3"	897	342797	261.7	180.8
	"2017"	"2017"	"Jefferson County, AL"	"01073"	"Black or African American"	"2054-5"	644	287506	224.0	217.2
	"2017"	"2017"	"Jefferson County, AL"	"01073"	"White"	"2106-3"	854	332351	257.0	176.7
	"2017"	"2017"	"Marion County, IN"	"18097"	"Black or African American"	"2054-5"	552	276675	199.5	246.1
	"2017"	"2017"	"Marion County, IN"	"18097"	"White"	"2106-3"	1370	537153	255.0	201.3
	"2017"	"2017"	"Fayette County, KY"	"21067"	"Black or African American"	"2054-5"	102	50027	203.9	250.3
	"2017"	"2017"	"Fayette County, KY"	"21067"	"White"	"2106-3"	458	233934	195.8	169.5
	"2017"	"2017"	"Jefferson County, KY"	"21111"	"Black or African American"	"2054-5"	336	173612	193.5	217.1
	"2017"	"2017"	"Jefferson County, KY"	"21111"	"White"	"2106-3"	1431	530705	269.6	189.6
	"2017"	"2017"	"Kent County, MI"	"26081"	"Black or African American"	"2054-5"	88	69318	127.0	189.5
	"2017"	"2017"	"Kent County, MI"	"26081"	"White"	"2106-3"	908	486295	186.7	149.0
	"2017"	"2017"	"Jackson County, MO"	"29095"	"Black or African American"	"2054-5"	367	170433	215.3	225.8
	"2017"	"2017"	"Jackson County, MO"	"29095"	"White"	"2106-3"	1038	444202	233.7	174.7
	"2017"	"2017"	"St. Louis County, MO"	"29189"	"Black or African American"	"2054-5"	559	250702	223.0	238.8
	"2017"	"2017"	"St. Louis County, MO"	"29189"	"White"	"2106-3"	1719	667852	257.4	158.3
	"2017"	"2017"	"St. Louis city, MO"	"29510"	"Black or African American"	"2054-5"	379	145723	260.1	238.6
	"2017"	"2017"	"St. Louis city, MO"	"29510"	"White"	"2106-3"	278	137883	201.6	177.0
	"2017"	"2017"	"Douglas County, NE"	"31055"	"Black or African American"	"2054-5"	151	67271	224.5	314.4
	"2017"	"2017"	"Douglas County, NE"	"31055"	"White"	"2106-3"	909	396192	229.4	190.7
	"2017"	"2017"	"Guilford County, NC"	"37081"	"Black or African American"	"2054-5"	339	183493	184.7	218.5
	"2017"	"2017"	"Guilford County, NC"	"37081"	"White"	"2106-3"	683	270510	252.5	163.1
	"2017"	"2017"	"Mecklenburg County, NC"	"37119"	"Black or African American"	"2054-5"	499	346390	144.1	186.4
	"2017"	"2017"	"Mecklenburg County, NC"	"37119"	"White"	"2106-3"	853	515369	165.5	138.7
	"2017"	"2017"	"Franklin County, OH"	"39049"	"Black or African American"	"2054-5"	526	308144	170.7	227.3
	"2017"	"2017"	"Franklin County, OH"	"39049"	"White"	"2106-3"	1770	836074	211.7	189.0
	"2017"	"2017"	"Hamilton County, OH"	"39061"	"Black or African American"	"2054-5"	529	221201	239.1	252.6
	"2017"	"2017"	"Hamilton County, OH"	"39061"	"White"	"2106-3"	1332	540037	246.6	182.3
	"2017"	"2017"	"Oklahoma County, OK"	"40109"	"Black or African American"	"2054-5"	286	131605	217.3	269.0
	"2017"	"2017"	"Oklahoma County, OK"	"40109"	"White"	"2106-3"	1315	459014	286.5	211.1
	"2017"	"2017"	"Tulsa County, OK"	"40143"	"Black or African American"	"2054-5"	168	75486	222.6	302.7
	"2017"	"2017"	"Tulsa County, OK"	"40143"	"White"	"2106-3"	1070	420601	254.4	185.3
	"2017"	"2017"	"Greenville County, SC"	"45045"	"Black or African American"	"2054-5"	172	93967	183.0	202.1
	"2017"	"2017"	"Greenville County, SC"	"45045"	"White"	"2106-3"	796	351912	226.2	166.9
	"2017"	"2017"	"Davidson County, TN"	"47037"	"Black or African American"	"2054-5"	373	194032	192.2	234.9
	"2017"	"2017"	"Davidson County, TN"	"47037"	"White"	"2106-3"	837	396197	211.3	176.7
	"2017"	"2017"	"Knox County, TN"	"47093"	"Black or African American"	"2054-5"	95	42977	221.0	263.2
	"2017"	"2017"	"Knox County, TN"	"47093"	"White"	"2106-3"	896	386258	232.0	182.1
	"2017"	"2017"	"Shelby County, TN"	"47157"	"Black or African American"	"2054-5"	1058	508329	208.1	243.0
	"2017"	"2017"	"Shelby County, TN"	"47157"	"White"	"2106-3"	847	340827	248.5	167.6
"---"
"Dataset: Underlying Cause of Death, 1999-2017"
"Query Parameters:"
"Hispanic Origin: Not Hispanic or Latino"
"ICD-10 113 Cause List: #Malignant neoplasms (C00-C97); #Diabetes mellitus (E10-E14)"
"Race: Black or African American; White"
"States: Jefferson County, AL (01073); Marion County, IN (18097); Fayette County, KY (21067); Jefferson County, KY (21111); Kent"
"County, MI (26081); Jackson County, MO (29095); St. Louis County, MO (29189); St. Louis city, MO (29510); Douglas County, NE"
"(31055); Guilford County, NC (37081); Mecklenburg County, NC (37119); Franklin County, OH (39049); Hamilton County, OH (39061);"
"Oklahoma County, OK (40109); Tulsa County, OK (40143); Greenville County, SC (45045); Davidson County, TN (47037); Knox County,"
"TN (47093); Shelby County, TN (47157)"
"Group By: Year; County; Race"
"Show Totals: False"
"Show Zero Values: True"
"Show Suppressed: True"
"Standard Population: 2000 U.S. Std. Population"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/ucd.html for more information."
"---"
"Query Date: Sep 15, 2019 11:35:31 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. Underlying Cause of Death"
"1999-2017 on CDC WONDER Online Database, released December, 2018. Data are from the Multiple Cause of Death Files, 1999-2017, as"
"compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed"
"at http://wonder.cdc.gov/ucd-icd10.html on Sep 15, 2019 11:35:31 PM"
"---"
Caveats:
"1. As of April 3, 2017, the underlying cause of death has been revised for 125 deaths in 2014. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#2014-Revision."
"2. Deaths and population estimates are reported separately for St. Louis City (FIPS code 29510) and county (FIPS code 29189)."
"3. The populations used to calculate standard age-adjusted rates are documented here: More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#2000 Standard Population."
"4. The method used to calculate age-adjusted rates is documented here: More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Age-Adjusted Rates."
"5. Deaths for persons of unknown age are included in counts and crude rates, but are not included in age-adjusted rates."
"6. Deaths of persons with Hispanic origin ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among"
"Hispanic Origin groups, so are not included in the Hispanic Origin specific counts and rates. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Not Stated."
"7. Information included on the death certificate about the race and Hispanic ethnicity of the decedent is reported by the"
"funeral director as provided by an informant, often the surviving next of kin, or, in the absence of an informant, on the basis"
"of observation. Race and ethnicity information from the census is by self-report. To the extent that race and Hispanic origin"
"are inconsistent between these two data sources, death rates will be biased. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Racial Differences."
"8. The population figures for year 2017 are bridged-race estimates of the July 1 resident population, from the Vintage 2017"
"postcensal series released by NCHS on June 27, 2018. The population figures for year 2016 are bridged-race estimates of the July"
"1 resident population, from the Vintage 2016 postcensal series released by NCHS on June 26, 2017. The population figures for"
"year 2015 are bridged-race estimates of the July 1 resident population, from the Vintage 2015 postcensal series released by NCHS"
"on June 28, 2016. The population figures for year 2014 are bridged-race estimates of the July 1 resident population, from the"
"Vintage 2014 postcensal series released by NCHS on June 30, 2015. The population figures for year 2013 are bridged-race"
"estimates of the July 1 resident population, from the Vintage 2013 postcensal series released by NCHS on June 26, 2014. The"
"population figures for year 2012 are bridged-race estimates of the July 1 resident population, from the Vintage 2012 postcensal"
"series released by NCHS on June 13, 2013. The population figures for year 2011 are bridged-race estimates of the July 1 resident"
"population, from the Vintage 2011 postcensal series released by NCHS on July 18, 2012. Population figures for 2010 are April 1"
"Census counts. The population figures for years 2001 - 2009 are bridged-race estimates of the July 1 resident population, from"
"the revised intercensal county-level 2000 - 2009 series released by NCHS on October 26, 2012. Population figures for 2000 are"
"April 1 Census counts. Population figures for 1999 are from the 1990-1999 intercensal series of July 1 estimates. Population"
"figures for the infant age groups are the number of live births. <br/><b>Note:</b> Rates and population figures for years 2001 -"
"2009 differ slightly from previously published reports, due to use of the population estimates which were available at the time"
"of release."
"9. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Age Group."
